,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Season
65,55,Scott Burrell,SF,23,CHH,51,16,15.0,1.9,4.6,0.419,0.0,0.1,0.333,1.9,4.5,0.421,0.423,0.9,1.4,0.657,0.9,1.7,2.6,1.2,0.7,0.3,0.9,1.7,4.8,burresc01,1993-94
66,56,Willie Burton,SF,25,MIA,53,1,13.2,2.3,5.3,0.438,0.1,0.3,0.2,2.3,5.1,0.451,0.443,2.3,3.0,0.759,0.9,1.6,2.6,0.7,0.3,0.4,1.0,1.8,7.0,burtowi01,1993-94
67,57,Mitchell Butler,SG,23,WSB,75,19,17.6,2.8,5.6,0.495,0.0,0.1,0.0,2.8,5.5,0.501,0.495,1.4,2.4,0.578,1.4,1.6,3.0,1.0,0.7,0.3,1.2,1.7,6.9,butlemi02,1993-94
68,58,Michael Cage,C,32,SEA,82,42,20.8,2.1,3.8,0.545,0.0,0.0,0.0,2.1,3.8,0.546,0.545,0.4,0.9,0.486,2.0,3.4,5.4,0.5,0.9,0.5,0.6,2.2,4.6,cagemi01,1993-94
69,59,Elden Campbell,PF,25,LAL,76,74,29.6,4.9,10.6,0.462,0.0,0.0,0.0,4.9,10.6,0.463,0.462,2.5,3.6,0.689,2.2,4.6,6.8,1.1,0.8,1.9,1.3,3.2,12.3,campbel01,1993-94
70,60,Tony Campbell,SF,31,TOT,63,14,19.3,3.6,8.1,0.443,0.1,0.4,0.25,3.5,7.7,0.455,0.45,1.5,1.9,0.783,1.2,1.7,3.0,1.3,0.8,0.2,1.3,2.1,8.8,campbto01,1993-94
71,60,Tony Campbell,SF,31,NYK,22,11,17.2,2.9,5.8,0.492,0.0,0.1,0.333,2.8,5.7,0.496,0.496,1.4,1.7,0.811,1.3,1.5,2.7,1.4,0.9,0.0,1.3,2.7,7.1,campbto01,1993-94
72,60,Tony Campbell,SF,31,DAL,41,3,20.4,4.0,9.4,0.427,0.1,0.6,0.24,3.9,8.8,0.44,0.435,1.6,2.0,0.771,1.2,1.9,3.1,1.2,0.7,0.3,1.3,1.8,9.7,campbto01,1993-94
73,61,Antoine Carr,PF,32,SAS,34,0,13.7,2.3,4.7,0.488,0.0,0.0,0.0,2.3,4.7,0.491,0.488,1.2,1.7,0.724,0.4,1.1,1.5,0.4,0.3,0.6,0.4,2.2,5.8,carran01,1993-94
74,62,Bill Cartwright,C,36,CHI,42,41,18.6,2.3,4.5,0.513,0.0,0.0,,2.3,4.5,0.513,0.513,0.9,1.4,0.684,1.0,2.6,3.6,1.4,0.2,0.2,1.2,2.0,5.6,cartwbi01,1993-94
75,63,Sam Cassell,PG,24,HOU,66,6,17.0,2.5,5.9,0.418,0.4,1.3,0.295,2.1,4.5,0.453,0.451,1.4,1.6,0.841,0.4,1.7,2.0,2.9,0.9,0.1,1.4,2.1,6.7,cassesa01,1993-94
76,64,Duane Causwell,C,25,SAC,41,8,16.4,1.7,3.3,0.518,0.0,0.0,,1.7,3.3,0.518,0.518,1.0,1.7,0.588,1.7,2.9,4.5,0.3,0.5,1.2,0.8,2.7,4.4,causwdu01,1993-94
77,65,Cedric Ceballos,SF,24,PHO,53,43,30.2,8.0,15.0,0.535,0.0,0.2,0.0,8.0,14.8,0.541,0.535,3.0,4.2,0.724,2.9,3.6,6.5,1.7,1.1,0.4,1.8,2.3,19.1,cebalce01,1993-94
78,66,Tom Chambers,PF,34,UTA,80,0,23.0,4.1,9.4,0.44,0.2,0.6,0.311,3.9,8.8,0.448,0.449,2.8,3.5,0.786,1.1,3.0,4.1,1.0,0.5,0.4,1.1,2.9,11.2,chambto01,1993-94
79,67,Rex Chapman,SG,26,WSB,60,59,33.8,7.2,14.4,0.498,1.1,2.8,0.388,6.1,11.7,0.524,0.535,2.8,3.4,0.816,1.0,1.5,2.4,3.1,1.0,0.1,2.0,1.4,18.2,chapmre01,1993-94
80,68,Calbert Cheaney,SG,22,WSB,65,21,24.7,5.0,10.7,0.47,0.0,0.4,0.043,5.0,10.4,0.484,0.471,1.9,2.5,0.77,1.4,1.6,2.9,1.9,1.0,0.2,1.7,2.3,12.0,cheanca01,1993-94
81,69,Pete Chilcutt,PF,25,TOT,76,24,18.0,2.7,5.9,0.453,0.0,0.2,0.2,2.6,5.7,0.462,0.456,0.5,0.9,0.631,1.7,3.2,4.9,1.1,0.7,0.5,1.0,2.2,5.9,chilcpe01,1993-94
82,69,Pete Chilcutt,PF,25,SAC,46,24,21.2,3.3,7.1,0.463,0.0,0.0,0.0,3.3,7.1,0.465,0.463,0.7,1.1,0.596,2.2,3.7,5.9,1.5,0.9,0.6,1.2,2.5,7.3,chilcpe01,1993-94
83,69,Pete Chilcutt,PF,25,DET,30,0,13.0,1.7,4.0,0.425,0.1,0.5,0.214,1.6,3.5,0.453,0.438,0.3,0.4,0.769,1.0,2.4,3.3,0.5,0.3,0.4,0.6,1.6,3.8,chilcpe01,1993-94
84,70,Doug Christie,SG,23,LAL,65,34,23.3,3.8,8.6,0.434,0.6,1.8,0.328,3.2,6.8,0.463,0.469,2.2,3.2,0.697,1.4,2.2,3.6,2.1,1.4,0.4,2.2,2.9,10.3,chrisdo01,1993-94
85,71,Ben Coleman,PF,32,DET,9,0,8.6,1.3,2.8,0.48,0.0,0.0,,1.3,2.8,0.48,0.48,0.4,0.9,0.5,1.1,1.8,2.9,0.0,0.2,0.2,0.8,1.0,3.1,colembe01,1993-94
86,72,Derrick Coleman,PF,26,NJN,77,77,36.1,7.0,15.7,0.447,0.5,1.6,0.314,6.5,14.1,0.462,0.463,5.7,7.4,0.774,3.4,7.9,11.3,3.4,0.9,1.8,2.7,2.7,20.2,colemde01,1993-94
87,73,Bimbo Coles,PG,25,MIA,76,4,22.7,3.1,6.8,0.449,0.3,1.3,0.202,2.8,5.5,0.507,0.468,1.3,1.7,0.779,0.7,1.4,2.1,3.5,1.0,0.2,1.4,1.7,7.7,colesbi01,1993-94
88,74,Marty Conlon,C,26,TOT,30,9,19.3,3.2,5.5,0.576,0.0,0.1,0.0,3.2,5.4,0.583,0.576,1.4,1.8,0.811,1.8,2.9,4.6,1.1,0.3,0.3,1.1,2.3,7.8,conloma01,1993-94
89,74,Marty Conlon,C,26,CHH,16,8,23.6,4.1,6.8,0.606,0.0,0.1,0.0,4.1,6.8,0.611,0.606,1.9,2.4,0.816,2.1,3.4,5.6,1.8,0.3,0.4,1.4,2.3,10.2,conloma01,1993-94
90,74,Marty Conlon,C,26,WSB,14,1,14.4,2.1,4.0,0.518,0.0,0.1,0.0,2.1,3.9,0.527,0.518,0.9,1.1,0.8,1.4,2.2,3.6,0.4,0.3,0.1,0.7,2.4,5.0,conloma01,1993-94
91,75,Lester Conner,PG,34,IND,11,0,15.4,1.3,3.5,0.368,0.0,0.3,0.0,1.3,3.2,0.4,0.368,0.3,0.5,0.5,0.9,1.3,2.2,2.8,1.3,0.1,0.8,1.1,2.8,connele01,1993-94
92,76,Anthony Cook,PF,26,TOT,25,0,8.1,1.0,2.2,0.481,0.0,0.0,0.0,1.0,2.1,0.491,0.481,0.4,1.0,0.4,0.8,1.4,2.2,0.2,0.1,0.6,0.5,0.9,2.5,cookan01,1993-94
93,76,Anthony Cook,PF,26,ORL,2,0,1.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,cookan01,1993-94
94,76,Anthony Cook,PF,26,MIL,23,0,8.7,1.1,2.3,0.491,0.0,0.0,0.0,1.1,2.3,0.5,0.491,0.4,1.1,0.4,0.9,1.6,2.4,0.2,0.1,0.5,0.5,1.0,2.7,cookan01,1993-94
95,77,Duane Cooper,PG,24,PHO,23,2,5.9,0.8,1.8,0.439,0.0,0.3,0.143,0.7,1.5,0.5,0.451,0.5,0.7,0.733,0.1,0.3,0.4,1.2,0.1,0.0,0.9,0.5,2.1,coopedu01,1993-94
96,78,Tyrone Corbin,SF,31,UTA,82,17,26.2,3.3,7.2,0.456,0.1,0.4,0.207,3.2,6.8,0.469,0.461,1.4,1.8,0.813,1.8,2.9,4.7,1.5,1.2,0.3,1.1,2.6,8.0,corbity01,1993-94
97,79,Chris Corchiani,PG,25,BOS,51,0,9.2,0.8,1.8,0.426,0.2,0.7,0.289,0.6,1.1,0.518,0.484,0.5,0.7,0.684,0.2,0.7,0.9,1.7,0.4,0.0,0.7,0.9,2.3,corchch01,1993-94
98,80,Joe Courtney,PF,24,TOT,52,1,6.6,1.3,2.8,0.453,0.0,0.1,0.667,1.3,2.8,0.448,0.459,0.6,0.9,0.681,0.5,0.5,1.1,0.3,0.2,0.2,0.4,0.8,3.2,courtjo01,1993-94
99,80,Joe Courtney,PF,24,PHO,33,1,5.1,1.2,2.4,0.513,0.0,0.0,,1.2,2.4,0.513,0.513,0.7,1.0,0.719,0.4,0.4,0.8,0.3,0.1,0.2,0.3,0.7,3.1,courtjo01,1993-94
100,80,Joe Courtney,PF,24,MIL,19,0,9.3,1.4,3.7,0.386,0.1,0.2,0.667,1.3,3.5,0.373,0.4,0.5,0.8,0.6,0.7,0.8,1.5,0.3,0.4,0.3,0.6,1.1,3.4,courtjo01,1993-94
101,81,John Crotty,PG,24,UTA,45,0,7.0,1.0,2.2,0.455,0.2,0.5,0.458,0.8,1.7,0.453,0.51,0.7,0.8,0.861,0.2,0.4,0.7,1.7,0.3,0.0,0.6,0.8,2.9,crottjo01,1993-94
102,82,Terry Cummings,PF,32,SAS,59,29,19.2,3.1,7.3,0.428,0.0,0.0,0.0,3.1,7.2,0.43,0.428,1.1,1.8,0.589,2.2,2.8,5.0,0.8,0.5,0.2,1.0,2.3,7.3,cummite01,1993-94
103,83,Earl Cureton,PF,36,HOU,2,0,15.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,0.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.5,2.0,2.0,curetea01,1993-94
104,84,Dell Curry,SG,29,CHH,82,0,26.5,6.5,14.3,0.455,1.9,4.6,0.402,4.6,9.7,0.48,0.52,1.4,1.6,0.873,0.9,2.3,3.2,2.7,1.2,0.3,1.5,2.0,16.3,curryde01,1993-94
105,85,Michael Curry,SG,25,PHI,10,0,4.3,0.3,1.4,0.214,0.0,0.2,0.0,0.3,1.2,0.25,0.214,0.3,0.4,0.75,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.6,0.9,currymi01,1993-94
106,86,Lloyd Daniels,SG,26,SAS,65,5,15.1,2.2,5.7,0.376,0.7,1.9,0.352,1.5,3.8,0.389,0.435,0.7,1.0,0.719,0.7,1.0,1.7,1.4,0.4,0.2,0.9,1.1,5.7,daniell01,1993-94
107,87,Brad Daugherty,C,28,CLE,50,50,36.8,5.9,12.1,0.488,0.0,0.0,,5.9,12.1,0.488,0.488,5.1,6.5,0.785,2.6,7.6,10.2,3.0,0.8,0.7,2.2,2.9,17.0,daughbr01,1993-94
