,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Season
321,265,John Salley,PF,24,DET,67,21,21.8,2.5,5.0,0.498,0.0,0.0,0.0,2.5,4.9,0.502,0.498,2.0,2.9,0.692,2.0,3.0,5.0,1.1,0.6,1.1,1.5,2.9,7.0,sallejo01,1988-89
322,266,Ralph Sampson*,C,28,GSW,61,36,17.8,2.7,6.0,0.449,0.0,0.1,0.375,2.6,5.9,0.451,0.453,1.0,1.6,0.653,1.7,3.3,5.0,1.3,0.5,1.1,1.5,2.8,6.4,sampsra01,1988-89
323,267,Mike Sanders,SF,28,CLE,82,82,25.6,4.0,8.9,0.453,0.0,0.1,0.3,4.0,8.8,0.455,0.455,1.2,1.6,0.719,1.2,2.5,3.7,1.6,1.1,0.4,1.3,2.8,9.3,sandemi01,1988-89
324,268,Danny Schayes,C,29,DEN,76,64,25.2,4.2,8.0,0.522,0.0,0.1,0.333,4.1,7.9,0.525,0.525,4.4,5.3,0.826,1.9,4.7,6.6,1.4,0.6,1.1,2.1,4.2,12.8,schayda01,1988-89
325,269,Russ Schoene,PF,28,SEA,69,1,11.2,2.0,5.1,0.387,0.6,1.6,0.382,1.3,3.5,0.389,0.447,0.7,0.8,0.807,0.8,1.6,2.4,0.5,0.5,0.3,0.7,2.0,5.2,schoeru01,1988-89
326,270,Detlef Schrempf,PF,26,TOT,69,13,26.8,4.0,8.4,0.474,0.1,0.5,0.2,3.9,7.9,0.492,0.48,4.0,5.1,0.78,1.8,3.9,5.7,2.6,0.8,0.3,1.9,3.2,12.0,schrede01,1988-89
327,270,Detlef Schrempf,PF,26,DAL,37,1,22.8,3.0,7.1,0.426,0.1,0.4,0.125,3.0,6.7,0.445,0.43,3.4,4.4,0.789,1.5,3.0,4.5,2.3,0.6,0.2,1.5,3.2,9.5,schrede01,1988-89
328,270,Detlef Schrempf,PF,26,IND,32,12,31.4,5.1,9.8,0.514,0.2,0.6,0.263,4.9,9.3,0.53,0.522,4.6,5.9,0.772,2.2,5.0,7.2,2.9,0.9,0.3,2.4,3.2,14.8,schrede01,1988-89
329,271,Byron Scott,SG,27,LAL,74,73,35.2,7.9,16.2,0.491,1.0,2.6,0.399,6.9,13.6,0.508,0.523,2.6,3.1,0.863,1.0,3.1,4.1,3.1,1.5,0.4,2.1,2.4,19.6,scottby01,1988-89
330,272,Rony Seikaly,C,23,MIA,78,62,25.2,4.3,9.5,0.448,0.0,0.1,0.25,4.3,9.5,0.449,0.448,2.3,4.5,0.511,2.6,4.4,7.0,0.7,0.6,1.2,2.6,3.3,10.9,seikaro01,1988-89
331,273,Brad Sellers,PF,26,CHI,80,25,21.7,2.9,6.0,0.485,0.0,0.1,0.5,2.9,5.9,0.485,0.488,1.1,1.3,0.851,1.1,1.8,2.8,1.2,0.4,0.9,0.9,2.2,6.9,sellebr01,1988-89
332,274,Charles Shackleford,C,22,NJN,60,0,8.1,1.4,2.8,0.494,0.0,0.0,0.0,1.4,2.8,0.497,0.494,0.4,0.7,0.5,0.8,1.7,2.6,0.4,0.3,0.3,0.5,1.2,3.1,shackch01,1988-89
333,275,John Shasky,C,24,MIA,65,4,14.5,1.9,3.8,0.488,0.0,0.0,0.0,1.9,3.8,0.492,0.488,1.8,2.6,0.689,1.5,2.1,3.6,0.3,0.2,0.2,0.7,1.4,5.5,shaskjo01,1988-89
334,276,Brian Shaw,SG,22,BOS,82,54,28.1,3.6,8.4,0.433,0.0,0.2,0.0,3.6,8.2,0.441,0.433,1.3,1.6,0.826,1.5,3.1,4.6,5.8,1.0,0.3,2.3,2.6,8.6,shawbr01,1988-89
335,277,Purvis Short,SF,31,HOU,65,16,17.8,3.0,7.4,0.413,0.1,0.5,0.273,2.9,6.9,0.423,0.422,1.2,1.4,0.865,1.0,1.8,2.8,1.6,0.7,0.2,1.1,1.8,7.4,shortpu01,1988-89
336,278,Jerry Sichting,PG,32,POR,25,1,15.6,1.8,4.2,0.442,0.1,0.5,0.25,1.7,3.7,0.467,0.457,0.3,0.3,0.875,0.4,0.8,1.2,2.4,0.6,0.0,1.0,0.7,4.1,sichtje01,1988-89
337,279,Jack Sikma*,C,33,MIL,80,80,32.3,4.5,10.4,0.431,1.0,2.7,0.38,3.5,7.7,0.449,0.48,3.3,3.7,0.905,1.8,6.0,7.8,3.6,1.1,0.8,1.8,3.8,13.4,sikmaja01,1988-89
338,280,Scott Skiles,PG,24,IND,80,13,19.6,2.5,5.5,0.448,0.3,0.9,0.267,2.2,4.6,0.485,0.471,1.6,1.8,0.903,0.3,1.6,1.9,4.9,0.8,0.0,2.2,1.9,6.8,skilesc01,1988-89
339,281,Keith Smart,PG,24,SAS,2,0,6.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,smartke01,1988-89
340,282,Charles Smith,PF,23,LAC,71,56,30.4,6.1,12.4,0.495,0.0,0.0,0.0,6.1,12.3,0.497,0.495,4.0,5.5,0.725,2.4,4.1,6.5,1.5,1.0,1.3,2.1,3.8,16.3,smithch01,1988-89
341,283,Derek Smith,SG,27,TOT,65,38,19.9,3.3,7.6,0.435,0.1,0.5,0.226,3.2,7.2,0.449,0.443,2.0,2.9,0.686,0.9,1.6,2.6,2.0,0.7,0.4,1.4,2.5,8.7,smithde02,1988-89
342,283,Derek Smith,SG,27,SAC,29,20,20.7,3.8,9.5,0.402,0.1,0.5,0.2,3.7,9.0,0.414,0.408,2.2,3.3,0.674,1.0,1.8,2.8,2.1,0.7,0.3,1.5,2.2,10.0,smithde02,1988-89
343,283,Derek Smith,SG,27,PHI,36,18,19.3,2.9,6.1,0.477,0.1,0.4,0.25,2.8,5.7,0.495,0.486,1.8,2.6,0.699,0.9,1.5,2.4,1.9,0.7,0.4,1.2,2.8,7.8,smithde02,1988-89
344,284,Kenny Smith,PG,23,SAC,81,81,38.8,6.8,14.6,0.462,0.6,1.6,0.359,6.2,13.0,0.475,0.482,3.2,4.4,0.737,0.6,2.2,2.8,7.7,1.3,0.1,3.1,2.1,17.3,smithke01,1988-89
345,285,Larry Smith,PF,31,GSW,80,78,23.7,2.7,5.0,0.552,0.0,0.0,,2.7,5.0,0.552,0.552,0.2,0.7,0.31,3.4,4.8,8.2,1.5,0.8,0.7,1.4,3.1,5.7,smithla01,1988-89
346,286,Otis Smith,SG,25,GSW,80,5,20.0,3.9,8.9,0.435,0.1,0.5,0.189,3.8,8.5,0.448,0.44,2.2,2.7,0.798,1.6,2.5,4.1,1.8,1.1,0.5,1.6,2.1,10.0,smithot01,1988-89
347,287,Rik Smits,C,22,IND,82,71,24.9,4.7,9.1,0.517,0.0,0.0,0.0,4.7,9.1,0.518,0.517,2.2,3.1,0.722,2.3,3.8,6.1,0.9,0.5,1.8,1.6,3.8,11.7,smitsri01,1988-89
348,288,Mike Smrek,PF,26,SAS,43,18,14.5,1.7,3.6,0.471,0.0,0.0,,1.7,3.6,0.471,0.471,1.1,1.8,0.645,1.0,2.0,3.0,0.3,0.3,1.3,1.1,2.4,4.5,smrekmi01,1988-89
349,289,Rory Sparrow,PG,30,MIA,80,79,32.7,5.6,12.3,0.452,0.2,0.9,0.243,5.3,11.4,0.469,0.461,1.2,1.3,0.879,0.7,2.0,2.7,5.4,1.3,0.2,2.6,2.1,12.5,sparrro01,1988-89
350,290,John Starks,SG,23,GSW,36,0,8.8,1.4,3.5,0.408,0.3,0.7,0.385,1.1,2.8,0.414,0.448,0.9,1.4,0.654,0.4,0.7,1.1,0.8,0.6,0.1,1.1,1.0,4.1,starkjo01,1988-89
351,291,Everette Stephens,PG,22,IND,35,0,6.0,0.7,2.1,0.319,0.1,0.3,0.2,0.6,1.8,0.339,0.333,0.5,0.6,0.773,0.3,0.3,0.7,1.1,0.3,0.1,0.8,0.6,1.9,stephev01,1988-89
352,292,Brook Steppe,PG,29,POR,27,2,9.0,1.2,2.9,0.423,0.2,0.3,0.556,1.0,2.6,0.406,0.455,1.2,1.4,0.865,0.5,0.7,1.2,0.6,0.4,0.0,0.5,1.2,3.8,steppbr01,1988-89
353,293,John Stockton*,PG,26,UTA,82,82,38.7,6.1,11.3,0.538,0.2,0.8,0.242,5.9,10.5,0.561,0.547,4.8,5.5,0.863,1.0,2.0,3.0,13.6,3.2,0.2,3.8,2.9,17.1,stockjo01,1988-89
354,294,Rod Strickland,PG,22,NYK,81,10,16.8,3.3,7.0,0.467,0.2,0.7,0.322,3.0,6.3,0.484,0.484,2.1,2.9,0.745,0.6,1.3,2.0,3.9,1.2,0.0,1.8,1.8,8.9,stricro02,1988-89
355,295,John Stroeder,PF,30,TOT,5,0,4.4,0.4,1.0,0.4,0.0,0.0,,0.4,1.0,0.4,0.4,0.0,0.0,,1.0,1.8,2.8,0.6,0.0,0.4,0.6,0.6,0.8,stroejo01,1988-89
356,295,John Stroeder,PF,30,SAS,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,stroejo01,1988-89
357,295,John Stroeder,PF,30,GSW,4,0,5.0,0.5,1.3,0.4,0.0,0.0,,0.5,1.3,0.4,0.4,0.0,0.0,,1.3,2.3,3.5,0.8,0.0,0.5,0.5,0.3,1.0,stroejo01,1988-89
358,296,Barry Sumpter,PF,23,LAC,1,0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sumptba01,1988-89
359,297,Jon Sundvold,SG,27,MIA,68,8,19.7,4.5,9.9,0.455,0.7,1.4,0.522,3.8,8.6,0.444,0.49,0.7,0.8,0.825,0.3,1.0,1.3,2.0,0.4,0.0,1.3,1.1,10.4,sundvjo01,1988-89
360,298,Roy Tarpley,PF,24,DAL,19,6,31.1,6.9,12.7,0.541,0.0,0.1,0.0,6.9,12.7,0.544,0.541,3.5,5.1,0.688,4.1,7.4,11.5,0.9,1.5,1.6,2.4,3.7,17.3,tarplro01,1988-89
361,299,Anthony Taylor,PG,23,MIA,21,7,17.5,2.9,7.2,0.397,0.0,0.1,0.0,2.9,7.1,0.403,0.397,1.1,1.5,0.75,0.5,1.1,1.6,2.0,1.0,0.2,1.0,1.8,6.9,tayloan01,1988-89
362,300,Terry Teagle,SF,28,GSW,66,41,23.8,6.2,13.0,0.476,0.0,0.2,0.167,6.2,12.8,0.481,0.477,2.8,3.4,0.809,1.7,2.3,4.0,1.5,1.2,0.3,1.8,2.6,15.2,teaglte01,1988-89
363,301,Reggie Theus,SG,31,ATL,82,82,30.7,6.1,13.0,0.466,0.2,0.7,0.293,5.9,12.3,0.476,0.474,3.5,4.1,0.851,1.0,1.9,3.0,4.7,1.3,0.2,2.4,2.9,15.8,theusre01,1988-89
364,302,Isiah Thomas*,PG,27,DET,80,76,36.6,7.1,15.3,0.464,0.4,1.5,0.273,6.7,13.8,0.485,0.477,3.6,4.4,0.818,0.6,2.8,3.4,8.3,1.7,0.3,3.7,2.6,18.2,thomais01,1988-89
365,303,Bernard Thompson,PF,26,HOU,23,0,9.7,0.9,2.6,0.339,0.0,0.1,0.0,0.9,2.5,0.351,0.339,1.0,1.1,0.846,0.4,0.8,1.2,0.6,0.6,0.0,0.8,1.4,2.7,thompbe01,1988-89
366,304,Billy Thompson,SF,25,MIA,79,58,28.8,4.4,9.1,0.487,0.0,0.1,0.0,4.4,9.0,0.49,0.487,2.0,2.8,0.696,3.1,4.2,7.2,2.2,0.7,1.3,2.4,3.3,10.8,thompbi01,1988-89
367,305,LaSalle Thompson,C,27,TOT,76,71,30.6,5.5,11.2,0.489,0.0,0.0,0.0,5.5,11.2,0.49,0.489,3.0,3.7,0.808,2.9,6.5,9.4,1.1,1.0,1.2,2.4,3.8,13.9,thompla01,1988-89
368,305,LaSalle Thompson,C,27,SAC,43,42,29.7,5.7,12.5,0.461,0.0,0.0,0.0,5.7,12.4,0.462,0.461,3.5,4.4,0.809,2.8,6.3,9.1,1.0,1.1,1.3,2.7,3.6,15.0,thompla01,1988-89
369,305,LaSalle Thompson,C,27,IND,33,29,31.9,5.1,9.5,0.538,0.0,0.0,,5.1,9.5,0.538,0.538,2.3,2.8,0.806,3.2,6.7,9.9,1.1,1.0,1.2,1.9,4.0,12.5,thompla01,1988-89
370,306,Mychal Thompson,C,34,LAL,80,8,24.9,3.6,6.5,0.559,0.0,0.0,0.0,3.6,6.5,0.56,0.559,2.0,2.9,0.678,2.0,3.9,5.8,0.6,0.7,0.7,1.2,2.8,9.2,thompmy01,1988-89
371,307,Bob Thornton,PF,26,PHI,54,0,8.3,0.9,2.1,0.423,0.0,0.1,0.333,0.9,2.0,0.426,0.428,0.6,1.1,0.533,0.7,1.0,1.7,0.3,0.1,0.1,0.4,1.6,2.4,thornbo01,1988-89
372,308,Otis Thorpe,PF,26,HOU,82,82,38.2,6.4,11.7,0.542,0.0,0.0,0.0,6.4,11.7,0.543,0.542,4.0,5.5,0.729,3.3,6.3,9.6,2.5,1.0,0.5,2.7,3.2,16.7,thorpot01,1988-89
373,309,Sedale Threatt,PG,27,SEA,63,0,19.4,3.7,7.6,0.494,0.2,0.5,0.367,3.6,7.1,0.502,0.505,1.0,1.2,0.818,0.5,1.4,1.9,3.8,1.3,0.1,1.2,2.5,8.6,threase01,1988-89
374,310,Wayman Tisdale,PF,24,TOT,79,35,30.8,6.7,13.1,0.514,0.0,0.1,0.0,6.7,13.1,0.516,0.514,4.0,5.2,0.773,2.4,5.3,7.7,1.6,0.7,0.7,2.2,3.7,17.5,tisdawa01,1988-89
375,310,Wayman Tisdale,PF,24,IND,48,5,27.6,5.9,11.8,0.505,0.0,0.1,0.0,5.9,11.7,0.509,0.505,4.1,5.2,0.792,2.1,4.4,6.5,1.6,0.7,0.7,2.2,3.8,16.0,tisdawa01,1988-89
376,310,Wayman Tisdale,PF,24,SAC,31,30,35.7,8.0,15.2,0.523,0.0,0.0,,8.0,15.2,0.523,0.523,3.8,5.2,0.744,2.8,6.8,9.6,1.7,0.6,0.6,2.1,3.5,19.8,tisdawa01,1988-89
377,311,Ray Tolbert,PF,30,ATL,50,0,6.8,0.8,1.9,0.426,0.0,0.0,,0.8,1.9,0.426,0.426,0.5,0.7,0.622,0.6,1.1,1.8,0.3,0.3,0.3,0.7,1.1,2.1,tolbera01,1988-89
378,312,Tom Tolbert,SF,23,CHH,14,0,8.4,1.2,2.6,0.459,0.0,0.2,0.0,1.2,2.4,0.5,0.459,0.4,0.9,0.5,0.5,1.0,1.5,0.5,0.1,0.3,0.1,1.4,2.9,tolbeto01,1988-89
379,313,Sedric Toney,PG,26,IND,2,0,4.5,0.5,2.5,0.2,0.0,1.5,0.0,0.5,1.0,0.5,0.2,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,toneyse01,1988-89
380,314,Kelly Tripucka,SF,29,CHH,71,65,32.4,8.0,17.1,0.467,0.4,1.2,0.357,7.6,15.9,0.476,0.48,6.2,7.2,0.866,1.1,2.6,3.8,3.2,1.2,0.2,3.3,2.8,22.6,tripuke01,1988-89
381,315,Trent Tucker,SG,29,NYK,81,24,22.5,3.2,7.1,0.454,1.5,3.7,0.399,1.8,3.5,0.512,0.556,0.5,0.7,0.782,0.7,1.5,2.2,1.6,1.1,0.1,0.7,2.0,8.5,tucketr01,1988-89
382,316,Andre Turner,PG,24,MIL,4,0,3.3,0.8,1.5,0.5,0.0,0.0,,0.8,1.5,0.5,0.5,0.0,0.0,,0.0,0.8,0.8,0.0,0.5,0.0,1.0,0.5,1.5,turnean01,1988-89
383,317,Elston Turner,SF,29,DEN,78,12,22.4,1.9,4.5,0.428,0.0,0.1,0.286,1.9,4.4,0.431,0.431,0.4,0.7,0.589,1.4,2.3,3.7,1.8,1.2,0.1,0.8,2.7,4.3,turneel01,1988-89
384,318,Terry Tyler,SF,32,DAL,70,11,15.1,2.4,5.1,0.469,0.0,0.1,0.111,2.4,5.0,0.479,0.471,0.7,0.9,0.758,1.1,1.9,3.0,0.6,0.3,0.6,0.7,1.3,5.5,tylerte01,1988-89
385,319,Kelvin Upshaw,SG,26,TOT,32,0,19.3,3.1,6.6,0.467,0.1,0.5,0.2,3.0,6.2,0.487,0.474,0.6,0.8,0.692,0.3,1.2,1.5,3.7,0.8,0.1,1.7,2.5,6.8,upshake01,1988-89
386,319,Kelvin Upshaw,SG,26,MIA,9,0,16.0,2.9,7.0,0.413,0.1,0.6,0.2,2.8,6.4,0.431,0.421,0.4,0.7,0.667,0.4,1.0,1.4,2.2,0.8,0.0,1.4,2.0,6.3,upshake01,1988-89
387,319,Kelvin Upshaw,SG,26,BOS,23,0,20.6,3.2,6.5,0.49,0.1,0.4,0.2,3.1,6.0,0.511,0.497,0.6,0.9,0.7,0.3,1.3,1.6,4.2,0.8,0.1,1.8,2.7,7.0,upshake01,1988-89
388,320,Darnell Valentine,SG,29,CLE,77,4,14.1,1.8,4.1,0.426,0.0,0.2,0.214,1.7,4.0,0.436,0.431,1.2,1.5,0.813,0.3,1.1,1.3,2.3,0.7,0.1,1.1,1.1,4.8,valenda01,1988-89
389,321,Kiki Vandeweghe,PF,30,TOT,45,1,20.8,4.4,9.5,0.469,0.4,1.1,0.396,4.0,8.4,0.479,0.492,1.8,2.0,0.899,0.6,1.0,1.6,1.5,0.4,0.2,0.9,1.7,11.1,vandeki01,1988-89
390,321,Kiki Vandeweghe,PF,30,POR,18,1,24.0,5.7,12.1,0.475,0.9,2.1,0.421,4.8,9.9,0.486,0.512,1.6,1.8,0.879,0.6,1.3,1.9,1.9,0.4,0.2,1.0,2.2,13.9,vandeki01,1988-89
391,321,Kiki Vandeweghe,PF,30,NYK,27,0,18.6,3.6,7.7,0.464,0.1,0.4,0.3,3.5,7.4,0.472,0.471,1.9,2.1,0.911,0.6,0.8,1.3,1.3,0.4,0.3,0.9,1.4,9.2,vandeki01,1988-89
392,322,Jay Vincent,SF,29,TOT,29,4,22.3,3.6,8.9,0.405,0.0,0.1,0.333,3.6,8.8,0.406,0.407,1.4,2.1,0.667,1.3,2.5,3.8,0.9,0.2,0.1,1.4,2.2,8.6,vinceja01,1988-89
393,322,Jay Vincent,SF,29,DEN,5,1,19.0,2.6,7.6,0.342,0.2,0.4,0.5,2.4,7.2,0.333,0.355,1.0,1.8,0.556,0.4,3.2,3.6,1.0,0.2,0.2,1.0,2.2,6.4,vinceja01,1988-89
394,322,Jay Vincent,SF,29,SAS,24,3,23.0,3.8,9.1,0.416,0.0,0.0,0.0,3.8,9.1,0.417,0.416,1.5,2.1,0.686,1.5,2.3,3.8,0.9,0.2,0.1,1.5,2.2,9.0,vinceja01,1988-89
395,323,Sam Vincent,PG,25,CHI,70,56,24.3,3.9,8.1,0.484,0.0,0.2,0.118,3.9,7.8,0.495,0.486,1.5,1.8,0.822,0.5,2.2,2.7,4.8,0.8,0.1,2.0,1.8,9.4,vincesa01,1988-89
396,324,Darrell Walker,PG,27,WSB,79,78,32.5,3.6,8.6,0.42,0.0,0.1,0.0,3.6,8.5,0.426,0.42,1.8,2.3,0.772,1.7,4.7,6.4,6.3,2.0,0.3,2.3,2.7,9.0,walkeda01,1988-89
397,325,Kenny Walker,SF,24,NYK,79,2,14.7,2.2,4.5,0.489,0.1,0.3,0.25,2.1,4.3,0.503,0.496,0.8,1.1,0.776,1.3,1.6,2.9,0.5,0.5,0.6,0.6,2.4,5.3,walkeke01,1988-89
398,326,Pearl Washington,PG,25,MIA,54,8,19.7,3.0,7.2,0.424,0.0,0.3,0.071,3.0,6.9,0.437,0.425,1.5,1.9,0.788,0.9,1.4,2.3,4.2,1.4,0.1,2.3,1.9,7.6,washipe01,1988-89
399,327,Spud Webb,PG,25,ATL,81,6,15.0,1.6,3.6,0.459,0.0,0.3,0.045,1.6,3.3,0.493,0.46,0.6,0.7,0.867,0.3,1.3,1.5,3.5,0.9,0.1,1.0,1.3,3.9,webbsp01,1988-89
400,328,Chris Welp,C,25,PHI,72,0,11.7,1.4,3.1,0.446,0.0,0.0,0.0,1.4,3.1,0.448,0.446,0.7,1.0,0.658,0.8,1.9,2.7,0.4,0.3,0.6,0.6,2.4,3.4,welpch01,1988-89
401,329,Bill Wennington,C,25,DAL,65,9,16.5,1.8,4.2,0.433,0.0,0.1,0.111,1.8,4.1,0.444,0.435,0.9,1.3,0.744,1.3,3.1,4.4,0.7,0.2,0.5,0.8,3.2,4.6,wennibi01,1988-89
402,330,Mark West,C,28,PHO,82,32,24.6,3.0,4.5,0.653,0.0,0.0,,3.0,4.5,0.653,0.653,1.3,2.5,0.535,2.0,4.7,6.7,0.5,0.4,2.3,1.3,3.3,7.2,westma01,1988-89
403,331,Ennis Whatley,PG,26,LAC,8,0,11.3,1.5,4.1,0.364,0.0,0.0,,1.5,4.1,0.364,0.364,1.3,1.4,0.909,0.3,1.8,2.0,2.8,0.9,0.1,1.4,1.9,4.3,whatlen01,1988-89
404,332,Clinton Wheeler,PG,29,TOT,28,0,12.6,1.6,3.1,0.517,0.0,0.0,0.0,1.6,3.1,0.523,0.517,0.5,0.7,0.75,0.6,0.5,1.1,1.9,1.0,0.0,0.9,0.9,3.8,wheelcl01,1988-89
405,332,Clinton Wheeler,PG,29,MIA,8,0,17.9,3.0,5.3,0.571,0.0,0.0,,3.0,5.3,0.571,0.571,1.0,1.3,0.8,0.6,0.9,1.5,2.6,1.0,0.0,0.8,1.1,7.0,wheelcl01,1988-89
406,332,Clinton Wheeler,PG,29,POR,20,0,10.6,1.1,2.3,0.467,0.0,0.1,0.0,1.1,2.2,0.477,0.467,0.4,0.5,0.7,0.6,0.4,1.0,1.7,1.0,0.0,0.9,0.9,2.5,wheelcl01,1988-89
407,333,Eric White,SF,23,TOT,38,0,11.5,1.6,3.2,0.517,0.0,0.0,,1.6,3.2,0.517,0.517,0.9,1.1,0.81,0.9,0.9,1.8,0.4,0.3,0.0,0.7,1.1,4.2,whiteer01,1988-89
408,333,Eric White,SF,23,UTA,1,0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,whiteer01,1988-89
409,333,Eric White,SF,23,LAC,37,0,11.7,1.7,3.2,0.521,0.0,0.0,,1.7,3.2,0.521,0.521,0.9,1.1,0.81,0.9,1.0,1.9,0.5,0.3,0.0,0.7,1.1,4.3,whiteer01,1988-89
410,334,Jerome Whitehead,C,32,TOT,57,4,10.9,1.3,3.2,0.396,0.0,0.0,,1.3,3.2,0.396,0.396,0.5,0.8,0.66,0.9,1.5,2.4,0.3,0.4,0.1,0.4,2.0,3.1,whiteje01,1988-89
411,334,Jerome Whitehead,C,32,GSW,5,0,8.4,0.6,1.2,0.5,0.0,0.0,,0.6,1.2,0.5,0.5,0.2,0.4,0.5,0.0,1.0,1.0,0.4,0.2,0.0,0.4,1.6,1.4,whiteje01,1988-89
412,334,Jerome Whitehead,C,32,SAS,52,4,11.2,1.3,3.4,0.392,0.0,0.0,,1.3,3.4,0.392,0.392,0.6,0.9,0.667,0.9,1.5,2.5,0.3,0.4,0.1,0.4,2.1,3.2,whiteje01,1988-89
413,335,Morlon Wiley,PG,22,DAL,51,1,8.0,0.9,2.2,0.404,0.1,0.5,0.25,0.8,1.8,0.444,0.43,0.3,0.3,0.813,0.3,0.7,0.9,1.5,0.5,0.1,0.7,1.2,2.2,wileymo01,1988-89
414,336,Dominique Wilkins*,SF,29,ATL,80,80,37.5,10.2,22.0,0.464,0.4,1.3,0.276,9.8,20.6,0.475,0.472,5.5,6.6,0.844,3.2,3.7,6.9,2.6,1.5,0.7,2.3,1.7,26.2,wilkido01,1988-89
415,337,Eddie Lee Wilkins,C,26,NYK,71,2,8.2,1.6,3.5,0.465,0.0,0.0,0.0,1.6,3.4,0.467,0.465,0.9,1.6,0.55,1.0,1.1,2.1,0.1,0.1,0.2,0.8,1.5,4.1,wilkied01,1988-89
416,338,Gerald Wilkins,SG,25,NYK,81,58,29.8,5.7,12.7,0.451,0.6,2.1,0.297,5.1,10.5,0.482,0.476,2.3,3.0,0.756,1.2,1.8,3.0,3.4,1.4,0.3,2.1,2.0,14.3,wilkige01,1988-89
417,339,Buck Williams,PF,28,NJN,74,72,33.1,5.0,9.5,0.531,0.0,0.0,0.0,5.0,9.4,0.534,0.531,2.9,4.3,0.666,3.4,6.0,9.4,1.1,0.8,0.5,1.9,3.0,13.0,willibu01,1988-89
418,340,Herb Williams,C,30,TOT,76,66,32.5,4.2,9.7,0.436,0.0,0.1,0.0,4.2,9.7,0.439,0.436,1.8,2.6,0.686,1.8,6.0,7.8,1.6,0.6,1.8,2.0,3.1,10.2,willihe01,1988-89
419,340,Herb Williams,C,30,IND,46,46,34.1,5.3,11.8,0.45,0.0,0.1,0.0,5.3,11.7,0.453,0.45,2.0,2.7,0.714,1.9,6.7,8.6,1.9,0.7,1.7,2.3,3.4,12.6,willihe01,1988-89
420,340,Herb Williams,C,30,DAL,30,20,30.1,2.6,6.6,0.396,0.0,0.1,0.0,2.6,6.5,0.4,0.396,1.4,2.3,0.632,1.6,5.0,6.6,1.2,0.5,1.8,1.4,2.7,6.6,willihe01,1988-89
421,341,Hot Rod Williams,PF,26,CLE,82,10,25.9,4.3,8.5,0.509,0.0,0.0,0.25,4.3,8.5,0.51,0.509,2.9,3.8,0.748,2.1,3.7,5.8,1.3,0.9,1.6,1.2,2.3,11.6,williho01,1988-89
422,342,John Williams,SF,22,WSB,82,1,29.4,5.3,11.5,0.466,0.2,0.9,0.268,5.1,10.6,0.482,0.476,2.7,3.5,0.776,1.9,5.1,7.0,4.3,1.7,0.9,1.9,2.6,13.7,willijo02,1988-89
423,343,Kevin Williams,SG,27,TOT,50,0,10.9,1.6,4.0,0.405,0.0,0.1,0.167,1.6,3.9,0.412,0.408,0.9,1.2,0.78,0.6,0.8,1.4,1.1,0.6,0.2,1.0,1.8,4.2,willike01,1988-89
424,343,Kevin Williams,SG,27,NJN,41,0,10.6,1.6,4.1,0.399,0.0,0.1,0.167,1.6,4.0,0.407,0.402,1.0,1.2,0.784,0.5,0.8,1.2,0.9,0.6,0.2,1.0,1.8,4.3,willike01,1988-89
425,343,Kevin Williams,SG,27,LAC,9,0,12.7,1.6,3.6,0.438,0.0,0.0,,1.6,3.6,0.438,0.438,0.7,0.9,0.75,1.0,1.2,2.2,1.9,0.6,0.3,1.1,1.9,3.8,willike01,1988-89
426,344,Micheal Williams,PG,22,DET,49,0,7.3,1.0,2.6,0.364,0.0,0.2,0.222,0.9,2.4,0.375,0.372,0.6,1.0,0.66,0.2,0.4,0.6,1.4,0.3,0.1,0.9,0.9,2.6,willimi02,1988-89
427,345,Reggie Williams,SF,24,LAC,63,17,20.7,4.1,9.4,0.438,0.5,1.7,0.288,3.7,7.8,0.469,0.463,1.5,1.9,0.754,1.1,1.7,2.8,1.6,1.3,0.5,1.8,2.9,10.2,willire01,1988-89
428,346,David Wingate,SG,25,PHI,33,6,11.3,1.6,3.5,0.47,0.1,0.2,0.333,1.6,3.3,0.477,0.478,0.8,1.0,0.794,0.4,0.8,1.1,2.2,0.3,0.1,1.1,1.3,4.2,wingada01,1988-89
429,347,Randy Wittman,SF,29,TOT,64,13,17.5,2.0,4.5,0.455,0.0,0.1,0.5,2.0,4.4,0.454,0.46,0.4,0.6,0.683,0.4,0.8,1.3,1.7,0.4,0.0,0.5,0.7,4.5,wittmra01,1988-89
