,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Season
108,91,Vern Fleming,PG,25,IND,80,80,34.2,5.5,10.6,0.523,0.0,0.2,0.0,5.5,10.4,0.531,0.523,2.8,3.5,0.802,1.3,3.2,4.6,7.1,1.4,0.1,2.2,2.8,13.9,flemive01,1987-88
109,92,Sleepy Floyd,PG,27,TOT,77,73,32.6,5.5,12.6,0.433,0.2,0.9,0.194,5.3,11.6,0.453,0.441,3.9,4.6,0.85,1.0,2.8,3.8,7.1,1.2,0.2,2.9,2.5,15.0,floydsl01,1987-88
110,92,Sleepy Floyd,PG,27,GSW,18,18,37.8,7.3,16.7,0.439,0.1,1.1,0.05,7.3,15.6,0.466,0.44,6.4,7.7,0.835,1.4,3.6,5.1,9.9,1.5,0.1,3.7,2.6,21.2,floydsl01,1987-88
111,92,Sleepy Floyd,PG,27,HOU,59,55,31.1,4.9,11.3,0.431,0.2,0.9,0.25,4.7,10.4,0.446,0.441,3.1,3.6,0.86,0.9,2.6,3.5,6.2,1.2,0.2,2.6,2.4,13.1,floydsl01,1987-88
112,93,Tellis Frank,PF,22,GSW,78,29,20.5,3.1,7.2,0.428,0.0,0.0,0.0,3.1,7.2,0.429,0.428,1.9,2.7,0.725,1.2,3.0,4.2,1.4,0.7,0.3,1.4,3.4,8.1,frankte01,1987-88
113,94,World B. Free,SG,34,HOU,58,0,11.8,2.5,6.0,0.409,0.1,0.6,0.229,2.3,5.4,0.429,0.42,1.4,1.7,0.8,0.2,0.5,0.8,1.0,0.3,0.1,0.8,1.3,6.4,freewo01,1987-88
114,95,Kevin Gamble,SF,22,POR,9,0,2.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.2,0.1,0.3,0.1,0.2,0.0,0.2,0.2,0.0,gamblke01,1987-88
115,96,Winston Garland,PG,23,GSW,67,62,31.7,5.1,11.6,0.439,0.2,0.6,0.333,4.9,11.0,0.444,0.447,2.1,2.3,0.879,1.0,2.4,3.4,6.4,1.7,0.1,2.5,2.8,12.4,garlawi01,1987-88
116,97,Armen Gilliam,PF,23,PHO,55,53,32.9,6.2,13.1,0.475,0.0,0.0,,6.2,13.1,0.475,0.475,2.4,3.5,0.679,2.4,5.5,7.9,1.3,1.1,0.5,2.2,2.6,14.8,gilliar01,1987-88
117,98,Artis Gilmore*,C,38,TOT,71,27,12.6,1.4,2.5,0.547,0.0,0.0,,1.4,2.5,0.547,0.547,0.9,1.8,0.523,1.0,2.0,3.0,0.3,0.2,0.4,0.9,2.1,3.7,gilmoar01,1987-88
118,98,Artis Gilmore*,C,38,CHI,24,23,15.5,1.7,3.3,0.513,0.0,0.0,,1.7,3.3,0.513,0.513,0.8,1.5,0.514,0.6,2.0,2.6,0.4,0.2,0.5,1.2,2.3,4.2,gilmoar01,1987-88
119,98,Artis Gilmore*,C,38,BOS,47,4,11.1,1.2,2.1,0.574,0.0,0.0,,1.2,2.1,0.574,0.574,1.0,1.9,0.527,1.1,2.0,3.1,0.3,0.2,0.4,0.8,2.0,3.5,gilmoar01,1987-88
120,99,Mike Gminski,C,28,TOT,81,81,36.6,6.2,13.9,0.448,0.0,0.0,0.0,6.2,13.9,0.449,0.448,4.4,4.8,0.906,3.0,7.0,10.0,1.7,0.8,1.5,2.2,2.2,16.9,gminsmi01,1987-88
121,99,Mike Gminski,C,28,NJN,34,34,35.1,6.3,13.9,0.454,0.0,0.1,0.0,6.3,13.9,0.456,0.454,4.2,4.9,0.861,2.4,7.0,9.4,1.6,0.8,1.0,2.4,2.3,16.9,gminsmi01,1987-88
122,99,Mike Gminski,C,28,PHI,47,47,37.6,6.2,13.9,0.445,0.0,0.0,,6.2,13.9,0.445,0.445,4.5,4.8,0.938,3.5,7.0,10.5,1.8,0.8,1.8,2.0,2.1,16.9,gminsmi01,1987-88
123,100,Lancaster Gordon,SG,25,LAC,8,0,8.1,1.4,3.9,0.355,0.0,0.0,,1.4,3.9,0.355,0.355,0.8,0.8,1.0,0.3,0.3,0.5,0.9,0.1,0.3,0.5,1.0,3.5,gordola01,1987-88
124,101,Horace Grant,PF,22,CHI,81,6,22.6,3.1,6.3,0.501,0.0,0.0,0.0,3.1,6.2,0.503,0.501,1.4,2.2,0.626,1.9,3.6,5.5,1.1,0.6,0.7,1.1,2.7,7.7,grantho01,1987-88
125,102,Stuart Gray,C,24,IND,74,0,10.9,1.2,2.6,0.466,0.0,0.0,0.0,1.2,2.6,0.469,0.466,0.6,1.0,0.603,0.9,2.4,3.4,0.6,0.1,0.4,0.7,2.1,3.0,grayst01,1987-88
126,103,A.C. Green,PF,24,LAL,82,64,32.1,3.9,7.8,0.503,0.0,0.0,0.0,3.9,7.8,0.505,0.503,3.6,4.6,0.773,3.0,5.7,8.7,1.1,1.1,0.5,1.5,2.5,11.4,greenac01,1987-88
127,104,Rickey Green,PG,33,UTA,81,3,13.8,1.9,4.6,0.424,0.0,0.2,0.211,1.9,4.3,0.436,0.43,0.9,1.0,0.904,0.2,0.8,1.0,3.7,0.7,0.0,1.2,1.0,4.9,greenri01,1987-88
128,105,Sidney Green,PF,27,NYK,82,65,25.0,3.1,7.1,0.441,0.0,0.0,0.0,3.1,7.1,0.443,0.441,1.5,2.3,0.663,2.7,5.1,7.8,1.1,0.8,0.4,1.8,3.9,7.8,greensi02,1987-88
129,106,Dave Greenwood,PF,30,SAS,45,40,27.5,3.4,7.3,0.46,0.0,0.0,0.0,3.4,7.2,0.463,0.46,1.8,2.5,0.748,2.0,4.6,6.7,2.2,0.7,0.5,1.6,3.0,8.6,greenda01,1987-88
130,107,Claude Gregory,PF,29,LAC,23,2,13.6,2.7,5.8,0.455,0.0,0.0,0.0,2.7,5.8,0.459,0.455,0.5,1.6,0.333,1.6,2.5,4.1,0.7,0.4,0.6,1.0,1.6,5.8,gregocl01,1987-88
131,108,Darrell Griffith,SG,29,UTA,52,11,20.2,4.8,11.3,0.429,0.5,2.0,0.275,4.3,9.3,0.462,0.453,1.1,1.8,0.641,0.7,1.8,2.4,1.8,1.0,0.1,1.3,2.0,11.3,griffda01,1987-88
132,109,Pétur Guðmundsson,C,29,SAS,69,9,14.7,2.0,4.1,0.496,0.0,0.0,0.0,2.0,4.0,0.498,0.496,1.7,2.1,0.807,1.3,3.3,4.7,1.2,0.3,0.9,1.5,2.9,5.7,gudmupe01,1987-88
133,110,Bob Hansen,SG,27,UTA,81,51,22.2,3.9,7.5,0.517,0.4,1.2,0.33,3.5,6.3,0.553,0.543,1.4,1.9,0.743,0.8,1.5,2.3,2.2,0.8,0.1,1.1,2.4,9.6,hansebo01,1987-88
134,111,Bill Hanzlik,SF,30,DEN,77,0,17.3,1.4,3.7,0.38,0.0,0.2,0.188,1.4,3.5,0.391,0.385,1.7,2.1,0.791,0.5,1.7,2.2,2.2,0.8,0.2,1.2,2.4,4.5,hanzlbi01,1987-88
135,112,Derek Harper,PG,26,DAL,82,82,37.0,6.5,14.2,0.459,0.7,2.3,0.313,5.8,11.9,0.488,0.485,3.2,4.2,0.759,0.9,2.1,3.0,7.7,2.0,0.4,2.3,2.0,17.0,harpede01,1987-88
136,113,Ron Harper,SG,24,CLE,57,52,32.1,6.0,12.8,0.464,0.1,0.4,0.15,5.9,12.5,0.473,0.467,3.4,4.9,0.705,1.1,2.8,3.9,4.9,2.1,0.9,2.8,2.8,15.4,harpero01,1987-88
137,114,Steve Harris,SG,24,TOT,58,26,18.7,3.8,8.4,0.458,0.0,0.1,0.0,3.8,8.3,0.465,0.458,1.5,1.9,0.788,0.9,1.3,2.2,1.5,0.9,0.1,1.0,1.5,9.2,harrist01,1987-88
138,114,Steve Harris,SG,24,HOU,14,10,14.2,2.4,6.1,0.395,0.0,0.1,0.0,2.4,6.1,0.4,0.395,1.1,1.1,0.938,0.9,0.6,1.5,1.2,0.6,0.1,0.4,1.1,5.9,harrist01,1987-88
139,114,Steve Harris,SG,24,GSW,44,16,20.1,4.3,9.1,0.471,0.0,0.1,0.0,4.3,9.0,0.478,0.471,1.7,2.2,0.763,0.9,1.5,2.4,1.6,1.0,0.1,1.1,1.7,10.3,harrist01,1987-88
140,115,Scott Hastings,PF,27,ATL,55,0,7.3,0.7,1.5,0.488,0.1,0.2,0.417,0.6,1.3,0.5,0.518,0.5,0.5,0.926,0.5,1.3,1.8,0.3,0.1,0.2,0.3,1.2,2.0,hastisc01,1987-88
141,116,Dave Henderson,SG,23,PHI,22,1,16.0,2.1,5.3,0.405,0.0,0.0,0.0,2.1,5.2,0.409,0.405,1.5,2.1,0.681,0.5,1.1,1.6,1.5,0.5,0.2,1.8,1.9,5.7,hendeda01,1987-88
142,117,Gerald Henderson,PG,32,TOT,75,5,20.1,2.6,6.0,0.428,0.9,2.2,0.423,1.7,3.9,0.431,0.504,1.8,2.3,0.812,0.4,1.1,1.4,3.1,0.9,0.1,1.8,2.5,7.9,hendege01,1987-88
143,117,Gerald Henderson,PG,32,NYK,6,2,11.5,0.8,2.3,0.357,0.3,0.7,0.5,0.5,1.7,0.3,0.429,0.3,0.3,1.0,0.2,1.5,1.7,2.2,0.3,0.0,1.3,2.3,2.3,hendege01,1987-88
144,117,Gerald Henderson,PG,32,PHI,69,3,20.8,2.7,6.4,0.431,1.0,2.3,0.421,1.8,4.1,0.436,0.507,2.0,2.4,0.81,0.4,1.0,1.4,3.2,1.0,0.1,1.8,2.5,8.4,hendege01,1987-88
145,118,Kevin Henderson,SG,23,TOT,17,2,11.2,1.2,3.1,0.396,0.0,0.1,0.0,1.2,3.1,0.404,0.396,0.9,1.5,0.577,0.5,0.7,1.2,1.4,0.5,0.0,1.0,1.5,3.4,hendeke01,1987-88
146,118,Kevin Henderson,SG,23,GSW,12,2,14.2,1.6,4.0,0.396,0.0,0.1,0.0,1.6,3.9,0.404,0.396,0.8,1.2,0.714,0.5,0.9,1.4,1.8,0.7,0.0,1.3,2.0,4.0,hendeke01,1987-88
147,118,Kevin Henderson,SG,23,CLE,5,0,4.0,0.4,1.0,0.4,0.0,0.0,,0.4,1.0,0.4,0.4,1.0,2.4,0.417,0.6,0.2,0.8,0.4,0.0,0.0,0.4,0.4,1.8,hendeke01,1987-88
148,119,Conner Henry,SG,24,TOT,39,2,11.1,1.6,3.8,0.413,0.5,1.2,0.444,1.1,2.7,0.4,0.48,1.0,1.2,0.83,0.3,0.9,1.3,1.7,0.3,0.1,1.0,0.9,4.7,henryco01,1987-88
149,119,Conner Henry,SG,24,BOS,10,0,8.1,1.1,2.8,0.393,0.3,0.8,0.375,0.8,2.0,0.4,0.446,0.9,1.0,0.9,0.2,0.8,1.0,1.2,0.1,0.1,0.9,1.1,3.4,henryco01,1987-88
150,119,Conner Henry,SG,24,MIL,14,2,10.4,0.9,2.9,0.317,0.1,0.4,0.333,0.8,2.5,0.314,0.341,0.3,0.5,0.571,0.4,1.0,1.4,2.1,0.3,0.1,1.0,0.8,2.3,henryco01,1987-88
151,119,Conner Henry,SG,24,SAC,15,0,13.8,2.5,5.4,0.469,1.0,2.1,0.484,1.5,3.3,0.46,0.562,1.7,2.0,0.867,0.4,0.9,1.3,1.7,0.5,0.2,1.1,1.0,7.8,henryco01,1987-88
152,120,Rod Higgins,SF,28,GSW,68,67,32.2,5.6,10.7,0.526,0.3,0.6,0.487,5.3,10.1,0.528,0.539,4.0,4.7,0.848,1.4,2.9,4.3,2.8,1.0,0.5,1.6,2.8,15.5,higgiro01,1987-88
153,121,Roy Hinson,SF,26,TOT,77,57,33.7,5.9,12.1,0.487,0.0,0.0,0.0,5.9,12.1,0.488,0.487,3.5,4.6,0.775,2.1,4.6,6.7,1.3,0.9,1.8,2.2,3.6,15.3,hinsoro01,1987-88
154,121,Roy Hinson,SF,26,PHI,29,10,29.1,4.2,9.4,0.452,0.0,0.0,0.0,4.2,9.3,0.454,0.452,3.1,4.3,0.718,1.8,4.0,5.8,0.9,0.8,2.3,2.2,3.1,11.6,hinsoro01,1987-88
155,121,Roy Hinson,SF,26,NJN,48,47,36.4,6.9,13.7,0.502,0.0,0.0,0.0,6.9,13.7,0.502,0.502,3.8,4.7,0.806,2.2,5.0,7.3,1.5,0.9,1.5,2.2,3.9,17.6,hinsoro01,1987-88
156,122,Craig Hodges,SG,27,TOT,66,0,21.9,3.7,7.9,0.463,1.3,2.7,0.491,2.4,5.3,0.448,0.545,0.9,1.1,0.831,0.3,0.9,1.2,2.3,0.7,0.0,1.2,1.8,9.5,hodgecr01,1987-88
157,122,Craig Hodges,SG,27,MIL,43,0,22.9,3.6,8.0,0.449,1.3,2.7,0.466,2.3,5.3,0.441,0.529,0.7,0.9,0.821,0.3,0.8,1.1,2.5,0.7,0.0,1.1,1.9,9.2,hodgecr01,1987-88
158,122,Craig Hodges,SG,27,PHO,23,0,20.1,3.8,7.7,0.489,1.3,2.5,0.544,2.4,5.3,0.463,0.576,1.2,1.4,0.844,0.3,1.1,1.4,1.9,0.7,0.1,1.2,1.7,10.1,hodgecr01,1987-88
159,123,Michael Holton,PG,26,POR,82,2,15.6,2.0,4.3,0.462,0.0,0.2,0.2,2.0,4.1,0.473,0.466,1.3,1.6,0.829,0.6,1.2,1.8,2.6,0.5,0.1,1.0,1.9,5.3,holtomi01,1987-88
160,124,Dave Hoppen,C,23,TOT,39,8,16.5,2.2,4.7,0.459,0.0,0.0,0.0,2.2,4.7,0.462,0.459,1.4,1.6,0.871,1.5,3.0,4.5,0.8,0.3,0.2,0.9,2.2,5.7,hoppeda01,1987-88
161,124,Dave Hoppen,C,23,MIL,3,0,11.7,1.3,3.7,0.364,0.0,0.0,,1.3,3.7,0.364,0.364,1.0,1.0,1.0,1.3,1.0,2.3,0.7,0.0,0.0,0.7,1.0,3.7,hoppeda01,1987-88
162,124,Dave Hoppen,C,23,GSW,36,8,16.9,2.2,4.8,0.465,0.0,0.0,0.0,2.2,4.8,0.468,0.465,1.4,1.6,0.864,1.5,3.1,4.6,0.8,0.4,0.2,1.0,2.3,5.9,hoppeda01,1987-88
163,125,Dennis Hopson,SG,22,NJN,61,19,22.4,3.6,9.0,0.404,0.2,0.7,0.267,3.4,8.3,0.417,0.415,2.1,2.9,0.74,1.0,1.3,2.3,1.9,0.9,0.4,2.0,2.4,9.6,hopsode01,1987-88
164,126,Jeff Hornacek,SG,24,PHO,82,49,27.4,3.7,7.4,0.506,0.2,0.7,0.293,3.5,6.7,0.528,0.52,1.9,2.3,0.822,0.9,2.3,3.2,6.6,1.3,0.1,1.9,1.8,9.5,hornaje01,1987-88
165,127,Phil Hubbard,SF,31,CLE,78,59,20.9,3.0,6.2,0.489,0.0,0.1,0.0,3.0,6.2,0.494,0.489,2.3,3.1,0.749,1.5,2.1,3.6,1.0,0.6,0.1,1.5,2.1,8.4,hubbaph01,1987-88
166,128,Eddie Hughes,PG,27,UTA,11,0,3.8,0.5,1.2,0.385,0.1,0.5,0.167,0.4,0.6,0.571,0.423,0.5,0.5,1.0,0.3,0.1,0.4,0.7,0.0,0.0,0.5,0.5,1.5,hugheed01,1987-88
167,129,Jay Humphries,PG,25,TOT,68,33,26.6,4.2,7.9,0.528,0.0,0.3,0.167,4.1,7.6,0.54,0.531,1.6,2.3,0.732,0.7,1.8,2.6,5.8,1.2,0.1,1.9,2.6,10.0,humphja01,1987-88
168,129,Jay Humphries,PG,25,PHO,50,33,31.1,5.3,9.7,0.545,0.1,0.3,0.188,5.2,9.4,0.558,0.549,2.1,2.8,0.741,0.9,2.1,3.0,7.1,1.2,0.1,2.2,3.1,12.7,humphja01,1987-88
169,129,Jay Humphries,PG,25,MIL,18,0,14.0,1.1,3.0,0.37,0.0,0.1,0.0,1.1,2.9,0.385,0.37,0.5,0.8,0.643,0.3,1.0,1.3,2.3,1.1,0.1,1.1,1.3,2.7,humphja01,1987-88
170,130,Marc Iavaroni,PF,31,UTA,81,71,15.3,1.8,3.8,0.464,0.0,0.0,0.0,1.8,3.8,0.467,0.464,1.0,1.2,0.788,1.2,2.1,3.3,0.8,0.3,0.3,1.0,2.0,4.5,iavarma01,1987-88
171,131,Mark Jackson,PG,22,NYK,82,80,39.6,5.3,12.4,0.432,0.4,1.5,0.254,5.0,10.8,0.458,0.448,2.5,3.2,0.774,1.5,3.4,4.8,10.6,2.5,0.1,3.1,3.0,13.6,jacksma01,1987-88
172,132,Michael Jackson,PG,23,SAC,58,0,13.1,1.1,2.9,0.374,0.1,0.4,0.24,1.0,2.5,0.397,0.392,0.4,0.6,0.719,0.3,0.7,1.0,3.1,0.3,0.1,1.0,1.4,2.7,jacksmi02,1987-88
173,133,Buck Johnson,SF,24,HOU,70,2,12.6,2.2,4.3,0.52,0.0,0.1,0.125,2.2,4.1,0.531,0.522,1.0,1.3,0.736,1.1,1.3,2.4,0.7,0.4,0.4,0.8,1.8,5.4,johnsbu01,1987-88
174,134,Clemon Johnson,C,31,SEA,74,26,9.8,0.7,1.4,0.467,0.0,0.0,,0.7,1.4,0.467,0.467,0.3,0.4,0.688,0.9,1.5,2.4,0.2,0.2,0.3,0.4,1.4,1.6,johnscl01,1987-88
175,135,Dennis Johnson*,PG,33,BOS,77,74,34.7,4.6,10.4,0.438,0.2,0.6,0.261,4.4,9.8,0.449,0.446,3.3,3.9,0.856,0.8,2.3,3.1,7.8,1.2,0.4,2.5,2.6,12.6,johnsde01,1987-88
176,136,Eddie Johnson,SF,28,PHO,73,59,29.8,7.3,15.2,0.48,0.3,1.3,0.255,7.0,13.9,0.501,0.491,2.8,3.3,0.85,1.7,2.7,4.4,2.5,0.5,0.1,1.9,2.6,17.7,johnsed03,1987-88
177,137,Frank Johnson,PG,29,WSB,75,17,16.8,2.9,6.6,0.434,0.0,0.1,0.111,2.9,6.5,0.44,0.435,1.6,2.0,0.812,0.5,1.1,1.6,2.5,0.9,0.1,1.3,1.6,7.4,johnsfr01,1987-88
178,138,Kannard Johnson,SF,22,CLE,4,0,3.0,0.3,0.8,0.333,0.0,0.0,,0.3,0.8,0.333,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.3,0.5,johnska01,1987-88
179,139,Kevin Johnson,PG,21,TOT,80,28,24.0,3.4,7.5,0.461,0.1,0.3,0.208,3.4,7.2,0.472,0.466,2.2,2.6,0.839,0.5,1.9,2.4,5.5,1.3,0.3,1.8,1.9,9.2,johnske02,1987-88
180,139,Kevin Johnson,PG,21,CLE,52,3,20.1,2.8,6.0,0.46,0.0,0.2,0.222,2.7,5.8,0.467,0.463,1.8,2.2,0.821,0.2,1.2,1.4,3.7,1.2,0.3,1.6,1.8,7.3,johnske02,1987-88
181,139,Kevin Johnson,PG,21,PHO,28,25,31.2,4.7,10.2,0.463,0.1,0.5,0.2,4.6,9.6,0.478,0.468,3.0,3.5,0.859,0.9,3.3,4.3,8.7,1.5,0.3,2.3,2.1,12.6,johnske02,1987-88
182,140,Magic Johnson*,PG,28,LAL,72,70,36.6,6.8,13.8,0.492,0.2,0.8,0.196,6.7,13.1,0.51,0.497,5.8,6.8,0.853,1.2,5.0,6.2,11.9,1.6,0.2,3.7,2.0,19.6,johnsma02,1987-88
183,141,Steve Johnson,C,30,POR,43,33,24.4,6.0,11.3,0.529,0.0,0.0,0.0,6.0,11.3,0.53,0.529,3.4,5.8,0.586,2.0,3.7,5.6,1.3,0.4,0.7,2.8,3.5,15.4,johnsst03,1987-88
184,142,Vinnie Johnson,SG,31,DET,82,1,23.6,5.2,11.7,0.443,0.1,0.3,0.208,5.1,11.4,0.449,0.446,1.8,2.6,0.677,1.1,1.7,2.8,3.3,0.7,0.2,1.9,2.0,12.2,johnsvi01,1987-88
185,143,Caldwell Jones,C,37,POR,79,77,22.5,1.6,3.3,0.487,0.0,0.1,0.0,1.6,3.3,0.494,0.487,1.0,1.3,0.736,1.3,3.8,5.2,1.0,0.4,1.3,1.0,3.2,4.2,jonesca01,1987-88
186,144,Charles Jones,PF,30,WSB,69,49,19.0,1.0,2.6,0.407,0.0,0.0,0.0,1.0,2.6,0.409,0.407,0.8,1.1,0.707,1.5,3.2,4.7,0.9,0.8,1.6,0.8,3.3,2.9,jonesch01,1987-88
187,145,Charles Jones,PF,26,POR,37,0,5.0,0.4,1.1,0.4,0.0,0.0,0.0,0.4,1.1,0.41,0.4,0.5,0.9,0.576,0.3,0.5,0.8,0.2,0.1,0.2,0.3,0.8,1.4,jonesch02,1987-88
188,146,Michael Jordan*,SG,24,CHI,82,82,40.4,13.0,24.4,0.535,0.1,0.6,0.132,13.0,23.7,0.546,0.537,8.8,10.5,0.841,1.7,3.8,5.5,5.9,3.2,1.6,3.1,3.3,35.0,jordami01,1987-88
189,147,Jerome Kersey,SF,25,POR,79,75,36.6,7.7,15.5,0.499,0.0,0.2,0.2,7.7,15.3,0.502,0.5,3.7,5.0,0.735,2.7,5.6,8.3,3.1,1.6,0.8,2.0,3.8,19.2,kerseje01,1987-88
190,148,Albert King,SF,28,PHI,72,44,22.1,2.9,7.5,0.391,0.2,0.7,0.347,2.7,6.8,0.395,0.406,1.1,1.4,0.757,1.0,2.0,3.0,1.5,0.5,0.3,1.3,3.0,7.2,kingal01,1987-88
191,149,Bernard King*,SF,31,WSB,69,38,29.6,6.8,13.6,0.501,0.0,0.1,0.167,6.8,13.5,0.503,0.502,3.6,4.7,0.762,1.2,2.8,4.1,2.8,0.7,0.1,3.1,2.9,17.2,kingbe01,1987-88
192,150,Greg Kite,C,26,TOT,53,19,20.1,1.7,3.9,0.449,0.0,0.0,0.0,1.7,3.8,0.451,0.449,0.8,1.5,0.506,1.6,3.4,5.0,0.9,0.4,1.1,1.4,2.9,4.2,kitegr01,1987-88
193,150,Greg Kite,C,26,BOS,13,0,6.6,0.7,1.8,0.391,0.0,0.0,,0.7,1.8,0.391,0.391,0.1,0.5,0.167,0.8,1.1,1.8,0.2,0.2,0.6,0.7,1.2,1.5,kitegr01,1987-88
194,150,Greg Kite,C,26,LAC,40,19,24.4,2.1,4.6,0.456,0.0,0.0,0.0,2.1,4.5,0.459,0.456,1.0,1.8,0.534,1.9,4.1,6.0,1.1,0.4,1.3,1.6,3.4,5.1,kitegr01,1987-88
195,151,Joe Kleine,C,26,SAC,82,60,24.4,4.0,8.4,0.472,0.0,0.0,,4.0,8.4,0.472,0.472,1.9,2.3,0.814,2.2,4.9,7.1,1.1,0.3,0.7,1.3,2.8,9.8,kleinjo01,1987-88
196,152,Bart Kofoed,SG,23,UTA,36,0,6.3,0.5,1.3,0.375,0.1,0.2,0.286,0.4,1.1,0.39,0.396,0.2,0.4,0.615,0.1,0.3,0.4,0.6,0.2,0.0,0.5,1.2,1.3,kofoeba01,1987-88
197,153,Jon Koncak,C,24,ATL,49,22,21.9,2.0,4.1,0.483,0.0,0.0,0.0,2.0,4.1,0.488,0.483,1.7,2.8,0.61,2.1,4.7,6.8,0.4,0.7,1.1,1.1,3.3,5.7,koncajo01,1987-88
198,154,Larry Krystkowiak,PF,23,MIL,50,7,21.0,2.6,5.3,0.481,0.0,0.1,0.0,2.6,5.3,0.487,0.481,2.1,2.5,0.811,1.8,2.9,4.6,1.0,0.4,0.2,1.1,2.7,7.2,krystla01,1987-88
199,155,Bill Laimbeer,C,30,DET,82,82,35.3,5.5,11.3,0.493,0.2,0.5,0.333,5.4,10.8,0.5,0.5,2.3,2.6,0.874,2.0,8.1,10.1,2.4,0.8,1.0,1.7,3.5,13.5,laimbbi01,1987-88
200,156,Jeff Lamp,SF,28,LAL,3,0,2.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,lampje01,1987-88
201,157,Allen Leavell,SG,30,HOU,80,54,26.9,3.6,8.3,0.437,0.2,1.1,0.216,3.4,7.2,0.471,0.451,2.7,3.1,0.869,0.3,1.6,1.9,5.1,1.6,0.1,1.6,2.0,10.2,leaveal01,1987-88
202,158,Fat Lever,SG,27,DEN,82,82,37.3,7.8,16.6,0.473,0.1,0.7,0.211,7.7,15.9,0.484,0.477,3.0,3.9,0.785,2.5,5.6,8.1,7.8,2.7,0.3,2.2,2.6,18.9,leverfa01,1987-88
203,159,Cliff Levingston,PF,27,ATL,82,32,26.0,3.8,6.9,0.557,0.0,0.0,0.5,3.8,6.9,0.557,0.558,2.3,3.0,0.772,2.8,3.4,6.1,0.9,0.6,1.0,1.1,3.5,10.0,levincl01,1987-88
204,160,Ralph Lewis,SG,24,DET,50,0,6.2,0.5,1.7,0.31,0.0,0.0,0.0,0.5,1.7,0.314,0.31,0.6,1.0,0.604,0.3,0.7,1.0,0.3,0.3,0.1,0.4,0.7,1.7,lewisra01,1987-88
205,161,Reggie Lewis,SG,22,BOS,49,0,8.3,1.8,3.9,0.466,0.0,0.1,0.0,1.8,3.9,0.476,0.466,0.8,1.2,0.702,0.6,0.7,1.3,0.5,0.3,0.3,0.6,1.1,4.5,lewisre01,1987-88
206,162,Alton Lister,C,29,SEA,82,55,22.1,2.1,4.2,0.504,0.0,0.0,0.5,2.1,4.2,0.504,0.506,1.4,2.3,0.606,2.4,5.2,7.6,0.7,0.3,1.7,1.1,3.9,5.6,listeal01,1987-88
207,163,Brad Lohaus,PF,23,BOS,70,4,10.3,1.7,3.5,0.496,0.0,0.2,0.231,1.7,3.3,0.511,0.502,0.7,0.9,0.806,0.7,1.3,2.0,0.7,0.3,0.6,0.8,1.8,4.2,lohaubr01,1987-88
208,164,John Long,SG,31,IND,81,81,25.0,5.1,10.9,0.474,0.4,1.0,0.442,4.7,9.9,0.478,0.494,2.0,2.3,0.907,0.9,1.9,2.8,2.1,1.0,0.1,1.6,2.0,12.8,longjo01,1987-88
209,165,John Lucas,PG,34,MIL,81,22,21.8,3.5,7.8,0.445,0.6,1.9,0.338,2.8,5.9,0.479,0.486,1.6,2.0,0.802,0.4,1.6,2.0,4.8,1.1,0.0,1.5,1.3,9.2,lucasjo01,1987-88
210,166,Maurice Lucas,PF,35,POR,73,0,16.3,2.3,5.1,0.45,0.0,0.0,0.0,2.3,5.1,0.454,0.45,1.5,2.0,0.736,1.4,2.9,4.3,1.3,0.5,0.1,1.0,2.6,6.1,lucasma01,1987-88
211,167,Rick Mahorn,PF,29,DET,67,64,29.3,4.1,7.2,0.574,0.0,0.0,0.5,4.1,7.1,0.574,0.575,2.4,3.2,0.756,2.4,6.1,8.4,0.9,0.6,0.6,1.8,3.9,10.7,mahorri01,1987-88
212,168,Jeff Malone,SG,26,WSB,80,80,33.2,8.1,17.0,0.476,0.1,0.3,0.417,8.0,16.7,0.478,0.48,4.2,4.8,0.882,0.6,2.0,2.6,3.0,0.6,0.2,2.2,2.5,20.5,malonje01,1987-88
213,169,Karl Malone*,PF,24,UTA,82,82,39.0,10.5,20.1,0.52,0.0,0.1,0.0,10.5,20.1,0.522,0.52,6.7,9.6,0.7,3.4,8.6,12.0,2.4,1.4,0.6,4.0,3.6,27.7,malonka01,1987-88
214,170,Moses Malone*,C,32,WSB,79,78,34.1,6.7,13.8,0.487,0.0,0.1,0.286,6.7,13.7,0.488,0.488,6.9,8.7,0.788,4.7,6.5,11.2,1.4,0.7,0.9,3.2,2.0,20.3,malonmo01,1987-88
215,171,Pace Mannion,SF,27,MIL,35,1,13.6,1.4,3.4,0.407,0.1,0.3,0.167,1.3,3.0,0.434,0.415,0.7,1.1,0.676,0.5,1.0,1.5,1.6,0.4,0.2,0.7,1.5,3.5,mannipa01,1987-88
216,172,Bill Martin,SF,25,PHO,10,0,10.1,1.6,5.1,0.314,0.0,0.1,0.0,1.6,5.0,0.32,0.314,0.8,1.3,0.615,0.9,1.8,2.7,0.6,0.5,0.0,0.9,1.6,4.0,martibi01,1987-88
