,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Player-additional,Season
29,24,Charles Barkley*,PF,30,PHO,65,2298,22.8,0.563,0.17,0.432,9.8,25.6,17.8,20.0,2.2,1.0,14.2,26.5,,5.6,3.3,8.8,0.185,,4.5,0.7,5.2,4.2,barklch01,1993-94
30,25,Dana Barros,PG,26,PHI,81,2519,16.0,0.571,0.403,0.165,1.2,7.3,4.3,27.2,2.1,0.1,15.1,19.1,,3.9,0.8,4.7,0.089,,1.7,-1.1,0.6,1.7,barroda01,1993-94
31,26,Jon Barry,SG,24,MIL,72,1242,14.6,0.511,0.301,0.319,3.2,10.8,6.8,21.0,4.2,0.9,16.0,18.1,,0.8,1.3,2.1,0.08,,-1.2,1.8,0.6,0.8,barryjo01,1993-94
32,27,John Battle,SG,31,CLE,51,814,12.2,0.535,0.07,0.355,1.0,4.6,2.8,16.2,1.4,0.1,11.5,19.6,,0.9,0.5,1.4,0.084,,-1.7,-1.1,-2.7,-0.1,battljo01,1993-94
33,28,Benoit Benjamin,C,29,NJN,77,1817,14.2,0.525,0.0,0.363,7.7,21.5,14.5,3.8,1.0,3.1,12.4,18.1,,1.4,2.6,4.1,0.107,,-2.0,0.0,-2.1,0.0,benjabe01,1993-94
34,29,Tony Bennett,PG,24,CHH,74,983,9.9,0.46,0.285,0.057,1.9,8.1,5.1,22.2,2.0,0.1,12.9,13.4,,0.5,0.5,0.9,0.045,,-1.9,-0.2,-2.1,0.0,benneto01,1993-94
35,30,David Benoit,SF,25,UTA,55,1070,10.9,0.448,0.163,0.244,9.7,18.2,14.0,3.2,1.1,2.4,8.5,18.1,,0.1,1.5,1.6,0.072,,-2.4,-1.1,-3.5,-0.4,benoida01,1993-94
36,31,Rolando Blackman,SG,34,NYK,55,969,11.3,0.51,0.228,0.144,2.7,8.0,5.4,12.7,1.3,0.4,10.1,19.7,,0.9,1.5,2.4,0.118,,-1.8,0.4,-1.5,0.1,blackro01,1993-94
37,32,Mookie Blaylock,PG,26,ATL,81,2915,19.6,0.487,0.316,0.147,4.4,11.6,8.0,40.4,3.7,1.0,14.6,19.8,,4.9,5.3,10.2,0.168,,3.4,2.3,5.7,5.7,blaylmo01,1993-94
38,33,Corie Blount,PF,25,CHI,67,690,12.3,0.478,0.0,0.431,12.9,20.0,16.5,11.4,1.4,3.3,20.1,16.6,,0.0,1.2,1.2,0.085,,-3.2,1.0,-2.3,0.0,blounco01,1993-94
39,34,Muggsy Bogues,PG,29,CHH,77,2746,16.2,0.51,0.016,0.206,3.2,9.2,6.3,39.2,2.4,0.0,17.3,15.4,,4.8,1.7,6.4,0.112,,1.4,-0.4,1.1,2.1,boguemu01,1993-94
40,35,Manute Bol,C,31,TOT,14,116,3.1,0.211,0.158,0.0,2.9,14.6,8.7,1.1,0.9,8.8,20.8,8.9,,-0.3,0.1,-0.2,-0.066,,-7.5,1.2,-6.3,-0.1,bolma01,1993-94
41,35,Manute Bol,C,31,MIA,8,61,-3.4,0.083,0.25,0.0,1.9,18.7,10.2,0.0,0.0,6.8,29.4,12.0,,-0.3,0.1,-0.3,-0.197,,-9.8,-1.8,-11.6,-0.1,bolma01,1993-94
42,35,Manute Bol,C,31,WSB,2,6,10.7,,,,0.0,19.9,9.7,20.6,0.0,10.4,,0.0,,0.0,0.0,0.0,0.104,,-0.8,5.9,5.0,0.0,bolma01,1993-94
43,35,Manute Bol,C,31,PHI,4,49,10.2,0.429,0.0,0.0,4.5,9.0,6.7,0.0,2.0,11.1,0.0,6.2,,0.0,0.1,0.1,0.076,,-5.5,4.4,-1.1,0.0,bolma01,1993-94
44,36,Walter Bond,SG,24,UTA,56,559,9.1,0.507,0.346,0.256,4.2,8.3,6.3,8.0,1.5,1.5,8.9,15.1,,0.5,0.6,1.0,0.089,,-2.6,0.3,-2.3,0.0,bondwa01,1993-94
45,37,Anthony Bonner,SF,25,NYK,73,1402,12.6,0.56,0.0,0.365,12.4,15.4,13.9,9.4,2.8,0.7,21.0,13.2,,0.9,3.2,4.1,0.14,,-1.4,2.4,1.0,1.1,bonnean01,1993-94
46,38,Anthony Bowie,SG,30,ORL,70,948,11.5,0.515,0.062,0.17,3.5,10.7,7.1,15.4,1.7,0.8,15.7,16.6,,0.6,0.7,1.3,0.065,,-1.9,0.2,-1.7,0.1,bowiean01,1993-94
47,39,Sam Bowie,C,32,LAL,25,556,13.6,0.535,0.023,0.483,5.1,21.2,12.8,12.1,0.4,3.2,17.1,19.1,,0.4,0.4,0.8,0.073,,-1.8,0.0,-1.8,0.0,bowiesa01,1993-94
48,40,Shawn Bradley,C,21,PHI,49,1385,11.6,0.446,0.006,0.342,7.7,16.5,12.1,11.1,1.6,6.4,20.8,22.4,,-2.7,1.6,-1.1,-0.039,,-5.1,1.7,-3.4,-0.5,bradlsh01,1993-94
49,41,Terrell Brandon,PG,23,CLE,73,1548,15.0,0.489,0.058,0.296,2.8,9.1,6.0,27.9,2.8,0.7,15.2,21.1,,1.1,1.8,2.9,0.091,,-0.5,0.8,0.3,0.9,brandte01,1993-94
50,42,Randy Breuer,C,33,SAC,26,247,5.4,0.295,0.038,0.538,6.5,18.5,12.4,4.2,1.2,4.9,21.9,7.0,,-0.3,0.3,0.0,-0.007,,-5.6,0.9,-4.7,-0.2,breuera01,1993-94
51,43,Frank Brickowski,C,34,TOT,71,2094,14.3,0.54,0.027,0.337,4.5,17.9,11.0,17.2,1.9,0.8,17.3,21.5,,1.0,1.7,2.7,0.062,,-1.3,-0.1,-1.5,0.3,brickfr01,1993-94
52,43,Frank Brickowski,C,34,MIL,43,1441,14.7,0.54,0.035,0.367,4.0,19.1,11.1,19.1,1.8,0.7,17.1,21.9,,0.8,1.1,1.9,0.065,,-1.1,-0.2,-1.3,0.2,brickfr01,1993-94
53,43,Frank Brickowski,C,34,CHH,28,653,13.4,0.541,0.009,0.27,5.6,15.3,10.6,13.0,2.1,1.0,17.7,20.7,,0.2,0.6,0.7,0.055,,-1.8,0.0,-1.8,0.0,brickfr01,1993-94
54,44,Kevin Brooks,SF,24,DEN,34,190,5.3,0.411,0.232,0.101,3.0,9.1,6.1,2.6,0.0,0.7,10.4,25.9,,-0.4,0.1,-0.2,-0.062,,-6.0,-3.7,-9.6,-0.4,brookke01,1993-94
55,45,Scott Brooks,PG,28,HOU,73,1225,12.2,0.584,0.211,0.294,1.0,7.9,4.6,17.6,2.1,0.1,14.4,13.8,,1.8,1.6,3.3,0.131,,-1.6,1.5,-0.1,0.6,brooksc01,1993-94
56,46,Chucky Brown,SF,25,DAL,1,10,10.8,1.042,0.0,1.0,0.0,12.1,5.6,0.0,0.0,0.0,0.0,6.1,,0.0,0.0,0.0,0.183,,-0.8,0.0,-0.9,0.0,brownch01,1993-94
57,47,Dee Brown,SG,25,BOS,77,2867,16.0,0.533,0.094,0.214,2.5,9.4,5.9,18.2,2.7,1.0,10.1,18.8,,4.1,2.3,6.4,0.108,,0.4,1.2,1.5,2.5,brownde01,1993-94
58,48,Mike Brown,C,30,MIN,82,1921,7.2,0.479,0.008,0.454,7.4,19.6,13.6,5.4,1.3,1.0,19.4,8.8,,0.0,1.6,1.5,0.038,,-3.6,0.2,-3.4,-0.7,brownmi01,1993-94
59,49,P.J. Brown,C,24,NJN,79,1950,12.2,0.48,0.015,0.378,10.0,16.8,13.3,6.7,1.8,3.0,13.3,11.7,,1.4,2.8,4.2,0.105,,-1.5,1.5,0.1,1.0,brownpj01,1993-94
60,50,Randy Brown,PG,25,SAC,61,1041,9.3,0.472,0.016,0.347,4.1,7.7,5.9,18.3,3.0,0.9,20.6,14.8,,-0.4,0.8,0.4,0.017,,-4.0,1.0,-3.0,-0.3,brownra02,1993-94
61,51,Mark Bryant,C,28,POR,79,1441,9.9,0.514,0.003,0.271,8.5,15.6,11.9,3.5,1.1,1.3,13.3,14.0,,0.9,1.4,2.3,0.076,,-3.2,-0.4,-3.6,-0.6,bryanma01,1993-94
62,52,Jud Buechler,SF,25,GSW,36,218,14.9,0.571,0.345,0.238,6.6,9.3,7.9,10.6,1.8,0.3,11.5,19.8,,0.4,0.1,0.5,0.112,,0.3,-1.0,-0.7,0.1,buechju01,1993-94
63,53,Matt Bullard,PF,26,HOU,65,725,8.8,0.476,0.681,0.115,3.7,8.9,6.4,12.6,1.0,0.5,10.5,16.2,,0.2,0.8,1.0,0.068,,-1.4,-0.4,-1.8,0.0,bullama01,1993-94
64,54,Evers Burns,PF,22,SAC,23,143,9.7,0.43,0.0,0.418,9.7,13.3,11.5,9.7,2.1,1.3,9.7,21.3,,-0.1,0.1,0.1,0.02,,-5.0,-0.6,-5.5,-0.1,burnsev01,1993-94
65,55,Scott Burrell,SF,23,CHH,51,767,10.4,0.461,0.026,0.299,6.8,12.0,9.5,11.1,2.4,1.3,14.5,17.2,,-0.2,0.7,0.5,0.03,,-2.8,0.2,-2.6,-0.1,burresc01,1993-94
66,56,Willie Burton,SF,25,MIA,53,697,15.6,0.526,0.053,0.558,8.1,14.0,11.1,8.9,1.3,2.0,13.3,25.1,,0.9,0.7,1.6,0.113,,-0.7,-1.0,-1.7,0.1,burtowi01,1993-94
67,57,Mitchell Butler,SG,23,WSB,75,1321,13.0,0.521,0.012,0.431,9.2,10.7,10.0,8.9,2.0,0.9,14.9,19.0,,0.7,0.4,1.1,0.04,,-1.0,-1.4,-2.4,-0.1,butlemi02,1993-94
68,58,Michael Cage,C,32,SEA,82,1708,11.9,0.545,0.003,0.236,11.3,19.5,15.4,3.5,2.3,1.6,12.8,10.0,,1.9,3.0,4.9,0.137,,-0.8,0.5,-0.3,0.7,cagemi01,1993-94
69,59,Elden Campbell,PF,25,LAL,76,2253,15.2,0.503,0.002,0.338,7.7,17.7,12.5,5.7,1.4,4.1,9.6,19.2,,2.0,2.2,4.2,0.089,,-1.1,-0.1,-1.2,0.5,campbel01,1993-94
70,60,Tony Campbell,SF,31,TOT,63,1214,13.3,0.491,0.055,0.234,6.8,10.7,8.6,11.4,2.1,0.8,12.9,22.8,,0.4,1.2,1.5,0.061,,-1.5,-0.5,-2.0,0.0,campbto01,1993-94
71,60,Tony Campbell,SF,31,NYK,22,379,13.3,0.544,0.023,0.289,8.5,9.4,9.0,13.2,2.7,0.2,16.7,20.0,,0.3,0.7,1.1,0.139,,-1.8,2.0,0.3,0.2,campbto01,1993-94
72,60,Tony Campbell,SF,31,DAL,41,835,13.3,0.473,0.065,0.216,6.0,11.3,8.5,10.6,1.8,1.1,11.6,24.1,,0.0,0.4,0.5,0.026,,-1.4,-1.6,-3.0,-0.2,campbto01,1993-94
73,61,Antoine Carr,PF,32,SAS,34,465,12.8,0.534,0.006,0.363,3.1,9.0,6.2,5.1,1.0,3.1,7.5,19.3,,0.7,0.5,1.2,0.124,,-2.2,0.5,-1.7,0.0,carran01,1993-94
74,62,Bill Cartwright,C,36,CHI,42,780,10.1,0.544,0.0,0.298,6.4,16.4,11.4,10.5,0.5,0.7,18.8,15.1,,0.4,0.9,1.3,0.077,,-2.5,-0.1,-2.6,-0.1,cartwbi01,1993-94
75,63,Sam Cassell,PG,24,HOU,66,1122,13.1,0.506,0.227,0.276,2.6,10.2,6.6,25.8,2.7,0.4,17.8,20.9,,0.4,1.8,2.2,0.093,,-2.1,1.3,-0.7,0.4,cassesa01,1993-94
76,64,Duane Causwell,C,25,SAC,41,674,11.8,0.545,0.0,0.496,10.8,19.6,15.1,2.3,1.4,4.6,16.5,12.5,,0.4,0.8,1.2,0.085,,-3.2,0.6,-2.6,-0.1,causwdu01,1993-94
77,65,Cedric Ceballos,SF,24,PHO,53,1602,20.9,0.566,0.011,0.278,10.9,13.3,12.1,9.4,1.8,0.9,9.4,25.8,,4.1,1.4,5.5,0.166,,3.2,-0.9,2.3,1.8,cebalce01,1993-94
78,66,Tom Chambers,PF,34,UTA,80,1838,13.4,0.512,0.06,0.376,5.5,14.8,10.2,6.8,1.1,1.2,9.3,23.1,,1.8,2.1,3.9,0.101,,-1.5,-0.8,-2.3,-0.1,chambto01,1993-94
79,67,Rex Chapman,SG,26,WSB,60,2025,16.9,0.572,0.191,0.238,3.2,5.2,4.2,15.3,1.5,0.2,10.9,22.7,,4.2,-0.3,3.9,0.092,,2.4,-2.2,0.3,1.2,chapmre01,1993-94
80,68,Calbert Cheaney,SG,22,WSB,65,1604,14.0,0.508,0.033,0.231,6.3,7.6,6.9,12.9,2.0,0.4,12.3,23.4,,1.0,0.2,1.2,0.035,,-0.9,-1.5,-2.4,-0.2,cheanca01,1993-94
81,69,Pete Chilcutt,PF,25,TOT,76,1365,12.7,0.472,0.033,0.145,10.1,19.8,14.9,9.7,1.9,1.8,13.4,17.2,,0.1,1.4,1.5,0.052,,-2.2,-0.1,-2.3,-0.1,chilcpe01,1993-94
82,69,Pete Chilcutt,PF,25,SAC,46,974,13.6,0.477,0.003,0.159,11.0,19.6,15.2,11.2,2.2,1.8,13.8,17.6,,0.2,1.1,1.3,0.063,,-1.5,0.2,-1.4,0.2,chilcpe01,1993-94
83,69,Pete Chilcutt,PF,25,DET,30,391,10.5,0.457,0.117,0.108,8.1,20.4,14.2,5.7,1.3,1.8,12.5,16.1,,-0.1,0.3,0.2,0.025,,-3.8,-0.8,-4.6,-0.3,chilcpe01,1993-94
84,70,Doug Christie,SG,23,LAL,65,1515,13.5,0.514,0.212,0.37,6.4,10.6,8.4,13.4,3.0,1.2,17.6,22.1,,0.1,1.2,1.4,0.044,,-1.1,0.0,-1.1,0.3,chrisdo01,1993-94
85,71,Ben Coleman,PF,32,DET,9,77,11.6,0.491,0.0,0.32,14.2,23.4,18.7,0.0,1.3,1.7,19.7,20.2,,-0.1,0.1,0.0,-0.004,,-3.9,-3.0,-6.9,-0.1,colembe01,1993-94
86,72,Derrick Coleman,PF,26,NJN,77,2778,21.4,0.534,0.1,0.469,9.8,23.5,16.5,15.6,1.2,3.2,12.5,25.3,,5.5,4.4,9.9,0.171,,3.3,1.0,4.3,4.4,colemde01,1993-94
87,73,Bimbo Coles,PG,25,MIA,76,1726,13.0,0.51,0.191,0.252,3.3,7.2,5.2,22.7,2.2,0.5,15.7,17.1,,1.8,1.4,3.2,0.089,,-0.3,0.2,0.0,0.9,colesbi01,1993-94
88,74,Marty Conlon,C,26,TOT,30,579,15.0,0.619,0.012,0.321,10.4,16.6,13.5,8.7,0.8,0.9,14.9,16.3,,1.2,0.3,1.4,0.12,,0.2,-1.9,-1.7,0.0,conloma01,1993-94
89,74,Marty Conlon,C,26,CHH,16,378,16.7,0.648,0.009,0.349,10.2,15.6,13.0,10.9,0.7,1.1,15.5,16.8,,0.9,0.2,1.1,0.145,,1.4,-1.7,-0.3,0.2,conloma01,1993-94
90,74,Marty Conlon,C,26,WSB,14,201,11.8,0.559,0.018,0.268,10.9,18.4,14.5,4.5,1.0,0.3,13.8,15.5,,0.3,0.1,0.3,0.073,,-2.1,-2.3,-4.5,-0.1,conloma01,1993-94
91,75,Lester Conner,PG,34,IND,11,169,12.0,0.381,0.079,0.158,7.1,9.2,8.2,25.5,4.3,0.4,18.1,12.9,,0.0,0.3,0.3,0.075,,-2.3,2.7,0.3,0.1,connele01,1993-94
92,76,Anthony Cook,PF,26,TOT,25,203,11.3,0.477,0.019,0.463,10.7,21.6,15.8,3.1,0.8,4.6,15.6,16.4,,-0.1,0.2,0.1,0.02,,-3.8,-1.1,-4.9,-0.1,cookan01,1993-94
93,76,Anthony Cook,PF,26,ORL,2,2,-7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9,50.0,42.7,,0.0,0.0,0.0,-0.949,,-24.0,15.2,-8.8,0.0,cookan01,1993-94
94,76,Anthony Cook,PF,26,MIL,23,201,11.5,0.484,0.019,0.472,10.8,21.8,16.0,3.1,0.8,4.0,14.7,16.1,,0.0,0.2,0.1,0.029,,-3.6,-1.2,-4.8,-0.1,cookan01,1993-94
95,77,Duane Cooper,PG,24,PHO,23,136,7.9,0.504,0.171,0.366,1.7,5.7,3.7,27.9,1.1,0.0,29.6,20.8,,-0.2,0.0,-0.1,-0.038,,-4.3,-3.3,-7.6,-0.2,coopedu01,1993-94
96,78,Tyrone Corbin,SF,31,UTA,82,2149,11.8,0.506,0.049,0.245,8.2,12.7,10.4,8.3,2.4,0.8,12.4,15.3,,1.6,2.8,4.4,0.099,,-1.2,0.8,-0.5,0.8,corbity01,1993-94
97,79,Chris Corchiani,PG,25,BOS,51,467,10.4,0.528,0.404,0.404,1.9,8.7,5.3,24.5,2.4,0.3,25.6,13.8,,0.1,0.3,0.4,0.038,,-2.4,0.0,-2.4,0.0,corchch01,1993-94
98,80,Joe Courtney,PF,24,TOT,52,345,13.4,0.498,0.02,0.318,9.0,9.5,9.2,6.9,1.5,2.3,11.1,23.4,,0.2,0.2,0.4,0.054,,-2.3,-2.0,-4.3,-0.2,courtjo01,1993-94
99,80,Joe Courtney,PF,24,PHO,33,168,17.9,0.559,0.0,0.41,9.5,8.6,9.0,8.5,0.9,2.2,9.8,25.5,,0.4,0.1,0.5,0.142,,0.1,-1.9,-1.8,0.0,courtjo01,1993-94
100,80,Joe Courtney,PF,24,MIL,19,177,9.0,0.424,0.043,0.214,8.6,10.3,9.4,5.5,2.0,2.3,12.6,21.4,,-0.2,0.1,-0.1,-0.031,,-4.6,-2.0,-6.6,-0.2,courtjo01,1993-94
101,81,John Crotty,PG,24,UTA,45,313,17.5,0.575,0.242,0.364,4.1,7.3,5.7,37.0,2.5,0.2,19.0,20.0,,0.7,0.3,1.0,0.16,,2.2,0.3,2.5,0.4,crottjo01,1993-94
102,82,Terry Cummings,PF,32,SAS,59,1133,12.7,0.452,0.005,0.25,13.8,15.6,14.8,6.9,1.5,0.8,11.0,21.1,,0.4,1.4,1.8,0.076,,-2.4,-1.3,-3.7,-0.5,cummite01,1993-94
103,83,Earl Cureton,PF,36,HOU,2,30,2.2,0.225,0.0,0.25,15.7,28.1,22.2,0.0,0.0,0.0,10.1,14.6,,-0.1,0.0,0.0,-0.06,,-7.6,-5.8,-13.4,-0.1,curetea01,1993-94
104,84,Dell Curry,SG,29,CHH,82,2173,18.5,0.543,0.323,0.114,3.7,9.4,6.7,16.7,2.2,0.8,8.9,26.5,,3.6,1.4,5.0,0.11,,3.5,-0.7,2.8,2.6,curryde01,1993-94
105,85,Michael Curry,SG,25,PHI,10,43,-3.9,0.286,0.143,0.286,0.0,2.6,1.3,3.3,1.2,0.0,16.0,19.0,,-0.2,0.0,-0.2,-0.217,,-10.7,-2.8,-13.5,-0.1,currymi01,1993-94
106,86,Lloyd Daniels,SG,26,SAS,65,980,11.2,0.462,0.336,0.172,5.4,7.2,6.4,14.5,1.6,1.1,13.0,21.0,,0.2,0.9,1.1,0.054,,-0.3,-0.5,-0.7,0.3,daniell01,1993-94
107,87,Brad Daugherty,C,28,CLE,50,1838,18.4,0.566,0.0,0.538,8.1,24.1,16.1,12.9,1.2,1.3,12.8,21.0,,3.9,2.6,6.4,0.168,,1.7,0.2,1.9,1.8,daughbr01,1993-94
108,88,Antonio Davis,PF,25,IND,81,1732,15.2,0.561,0.002,0.711,13.2,20.3,16.9,4.7,1.3,3.3,16.1,16.8,,2.3,2.8,5.0,0.139,,-0.2,0.3,0.1,0.9,davisan01,1993-94
109,89,Brian Davis,SF,23,MIN,68,374,9.2,0.42,0.024,0.54,6.7,10.4,8.6,9.1,2.2,0.7,10.9,20.4,,-0.2,0.2,0.0,0.0,,-3.5,-1.3,-4.7,-0.3,davisbr02,1993-94
110,90,Dale Davis,PF,24,IND,66,2292,15.9,0.542,0.002,0.505,14.7,21.3,18.1,6.5,1.1,3.2,12.5,15.6,,3.5,3.6,7.0,0.147,,1.0,0.3,1.2,1.9,davisda01,1993-94
111,91,Hubert Davis,SG,23,NYK,56,1333,14.0,0.558,0.261,0.204,2.0,3.7,2.8,20.4,1.6,0.2,12.1,20.6,,2.3,1.9,4.2,0.152,,1.0,0.5,1.5,1.2,davishu01,1993-94
112,92,Terry Davis,PF,26,DAL,15,286,9.6,0.436,0.0,0.203,11.0,18.7,14.5,3.0,1.6,0.2,7.2,10.3,,0.2,0.2,0.4,0.059,,-2.2,-1.1,-3.3,-0.1,daviste01,1993-94
