,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Player-additional,Season
17,16,Isaac Austin,C,29,ORL,49,1259,12.0,0.457,0.015,0.347,7.5,14.5,10.9,12.8,2.0,2.1,17.9,22.9,,-0.9,2.1,1.2,0.045,,-2.6,0.8,-1.8,0.1,austiis01,1998-98
18,17,Anthony Avent,PF,29,UTA,5,44,1.3,0.324,0.0,0.154,23.9,10.3,16.6,3.8,2.5,0.0,33.5,22.7,,-0.2,0.1,-0.1,-0.153,,-9.2,-3.2,-12.4,-0.1,aventan01,1998-98
19,18,Thurl Bailey,PF,37,UTA,43,543,11.5,0.476,0.011,0.194,8.7,12.1,10.6,8.7,0.9,3.9,12.4,19.1,,0.2,0.7,0.9,0.083,,-2.9,0.3,-2.6,-0.1,baileth01,1998-98
20,19,Toby Bailey,SG,23,PHO,27,249,11.3,0.425,0.058,0.151,11.0,14.3,12.6,8.6,1.9,0.6,10.7,19.0,,0.0,0.2,0.2,0.041,,-2.6,-1.6,-4.2,-0.1,baileto01,1998-98
21,20,Mark Baker,PG,29,TOR,1,2,-46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45.4,,-0.1,0.0,-0.1,-1.289,,-39.4,-24.3,-63.7,0.0,bakerla01,1998-98
22,21,Vin Baker,PF,27,SEA,34,1162,12.5,0.461,0.007,0.366,8.4,12.6,10.5,8.7,1.5,2.2,13.0,22.8,,-0.2,0.6,0.4,0.016,,-2.4,-1.4,-3.9,-0.5,bakervi01,1998-98
23,22,Charles Barkley*,PF,35,HOU,42,1526,23.1,0.546,0.05,0.532,13.7,25.1,19.8,22.1,1.5,0.6,13.9,22.2,,4.8,2.0,6.8,0.215,,4.3,0.3,4.5,2.5,barklch01,1998-98
24,23,Dana Barros,PG,31,BOS,50,1156,17.7,0.576,0.431,0.197,1.5,8.9,5.1,29.9,2.4,0.3,17.9,19.0,,2.5,0.9,3.4,0.139,,2.5,-0.5,2.0,1.2,barroda01,1998-98
25,24,Brent Barry,SG,27,CHI,37,1181,12.9,0.514,0.483,0.284,3.7,11.0,7.2,19.0,1.9,0.7,15.2,18.8,,0.7,0.9,1.6,0.065,,-0.3,-0.2,-0.5,0.4,barrybr01,1998-98
26,25,Drew Barry,SG,25,SEA,17,183,9.0,0.49,0.75,0.406,1.9,10.8,6.3,23.6,2.0,0.4,24.1,12.3,,0.1,0.1,0.2,0.048,,-3.1,0.4,-2.7,0.0,barrydr01,1998-98
27,26,Jon Barry,SG,29,SAC,43,736,15.9,0.609,0.572,0.609,3.6,10.1,6.9,21.6,3.6,0.4,21.2,12.9,,1.6,0.8,2.4,0.156,,0.3,2.5,2.8,0.9,barryjo01,1998-98
28,27,Tony Battie,C,22,BOS,50,1121,15.5,0.541,0.011,0.216,9.4,21.1,15.0,7.7,1.4,4.6,12.7,14.1,,1.7,1.6,3.3,0.139,,-0.9,1.2,0.2,0.6,battito01,1998-98
29,28,Corey Beck,PG,27,TOT,24,180,10.1,0.493,0.026,0.385,4.1,13.9,9.2,18.7,2.7,0.8,22.2,15.4,,0.0,0.2,0.2,0.051,,-4.5,1.1,-3.4,-0.1,beckco01,1998-98
30,28,Corey Beck,PG,27,DET,8,30,12.6,0.563,0.0,0.25,12.2,8.2,10.2,0.0,3.7,0.0,18.4,17.2,,0.0,0.0,0.1,0.114,,-4.2,2.1,-2.1,0.0,beckco01,1998-98
31,28,Corey Beck,PG,27,CHH,16,150,9.7,0.477,0.032,0.419,2.5,15.1,9.0,22.4,2.5,1.0,23.1,15.1,,-0.1,0.2,0.1,0.038,,-4.6,0.9,-3.7,-0.1,beckco01,1998-98
32,29,Benoit Benjamin,C,34,PHI,6,33,-1.5,0.286,0.0,0.0,10.4,18.0,14.1,4.9,0.0,0.0,30.0,13.7,,-0.1,0.0,-0.1,-0.1,,-9.1,-2.6,-11.7,-0.1,benjabe01,1998-98
33,30,Corey Benjamin,PG,20,CHI,31,320,8.3,0.438,0.12,0.342,5.3,9.7,7.4,6.3,1.9,1.9,13.5,22.9,,-0.4,0.3,-0.2,-0.023,,-5.1,-0.9,-6.0,-0.3,benjaco01,1998-98
34,31,Mario Bennett,PF,25,CHI,3,19,10.9,0.451,0.0,0.667,11.9,19.6,15.6,0.0,2.9,0.0,11.4,21.7,,0.0,0.0,0.0,0.065,,-4.3,0.8,-3.5,0.0,bennema01,1998-98
35,32,Travis Best,PG,26,IND,49,1043,14.1,0.507,0.193,0.272,2.2,6.8,4.6,27.3,2.2,0.3,15.4,18.5,,1.5,0.6,2.1,0.097,,-0.1,-0.1,-0.3,0.5,besttr01,1998-98
36,33,Mike Bibby,PG,20,VAN,50,1758,14.8,0.487,0.122,0.279,2.0,7.2,4.6,35.1,2.4,0.2,17.7,21.5,,1.1,0.2,1.3,0.035,,-0.2,-1.6,-1.8,0.1,bibbymi01,1998-98
37,34,Chauncey Billups*,SG,22,DEN,45,1488,15.1,0.547,0.475,0.347,1.8,5.8,3.7,20.4,2.1,0.7,14.7,20.3,,2.8,-0.5,2.3,0.075,,1.1,-1.6,-0.6,0.5,billuch01,1998-98
38,35,Mookie Blaylock,PG,31,ATL,48,1763,16.7,0.463,0.386,0.14,3.0,11.8,7.4,31.7,3.2,0.4,14.3,21.5,,1.5,3.2,4.7,0.127,,2.1,1.9,4.0,2.7,blaylmo01,1998-98
39,36,Corie Blount,PF,30,TOT,34,530,9.5,0.404,0.01,0.54,13.6,21.7,17.7,3.8,2.0,2.4,14.5,13.0,,-0.1,0.7,0.7,0.059,,-3.7,-0.4,-4.1,-0.3,blounco01,1998-98
40,36,Corie Blount,PF,30,LAL,14,162,8.0,0.418,0.03,0.364,17.7,15.5,16.6,1.8,0.3,1.8,13.6,12.3,,0.1,0.1,0.2,0.05,,-3.9,-3.0,-7.0,-0.2,blounco01,1998-98
41,36,Corie Blount,PF,30,CLE,20,368,10.1,0.398,0.0,0.627,11.9,24.4,18.2,4.6,2.7,2.6,14.9,13.3,,-0.2,0.7,0.5,0.064,,-3.6,0.7,-2.9,-0.1,blounco01,1998-98
42,37,Muggsy Bogues,PG,34,GSW,36,714,15.3,0.539,0.039,0.234,2.3,8.7,5.5,30.9,3.3,0.1,21.7,13.5,,0.9,0.8,1.7,0.117,,-0.7,2.2,1.5,0.6,boguemu01,1998-98
43,38,Etdrick Bohannon,SF,25,WAS,2,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.017,,-3.0,-1.6,-4.6,0.0,bohanet01,1998-98
44,39,Keith Booth,SF,24,CHI,39,432,7.0,0.354,0.066,0.278,6.5,19.5,12.7,16.8,2.8,1.9,18.7,22.7,,-1.4,0.6,-0.8,-0.088,,-6.5,0.5,-6.0,-0.4,boothke01,1998-98
45,40,Bruce Bowen,SF,27,BOS,30,494,5.0,0.338,0.28,0.258,3.3,8.7,5.9,8.2,2.2,1.3,11.2,10.5,,-0.4,0.4,0.0,0.001,,-4.5,0.7,-3.8,-0.2,bowenbr01,1998-98
46,41,Earl Boykins,PG,22,TOT,22,221,7.2,0.405,0.228,0.038,4.0,5.6,4.7,28.4,1.5,0.0,19.9,21.5,,-0.4,0.1,-0.3,-0.07,,-4.0,-2.4,-6.5,-0.3,boykiea01,1998-98
47,41,Earl Boykins,PG,22,NJN,5,51,9.3,0.5,0.238,0.0,2.1,6.9,4.3,23.3,1.0,0.0,25.0,24.2,,-0.1,0.0,-0.1,-0.073,,-1.5,-1.9,-3.4,0.0,boykiea01,1998-98
48,41,Earl Boykins,PG,22,CLE,17,170,6.5,0.371,0.224,0.052,4.5,5.2,4.9,29.9,1.6,0.0,18.0,20.7,,-0.3,0.1,-0.2,-0.069,,-4.8,-2.6,-7.4,-0.2,boykiea01,1998-98
49,42,Shawn Bradley,C,26,DAL,49,1294,19.6,0.527,0.011,0.33,11.2,22.9,17.0,5.2,1.5,8.9,12.3,16.1,,2.1,2.2,4.2,0.157,,0.0,2.3,2.3,1.4,bradlsh01,1998-98
50,43,Terrell Brandon,PG,28,TOT,36,1217,19.5,0.463,0.093,0.154,2.5,10.6,6.4,44.0,2.8,0.6,12.0,23.0,,1.9,1.2,3.2,0.126,,2.6,0.6,3.2,1.6,brandte01,1998-98
51,43,Terrell Brandon,PG,28,MIL,15,505,17.4,0.458,0.135,0.149,2.7,9.9,6.3,36.8,2.6,0.5,14.0,24.4,,0.5,0.4,0.9,0.083,,1.7,-0.3,1.5,0.4,brandte01,1998-98
52,43,Terrell Brandon,PG,28,MIN,21,712,20.9,0.466,0.064,0.157,2.3,11.1,6.4,49.1,2.9,0.7,10.6,22.1,,1.5,0.8,2.3,0.157,,3.3,1.2,4.4,1.2,brandte01,1998-98
53,44,Chucky Brown,PF,30,CHH,48,1192,11.6,0.51,0.107,0.158,3.7,13.1,8.6,8.9,0.7,1.2,8.7,17.4,,0.9,0.7,1.6,0.066,,-1.1,-1.3,-2.4,-0.1,brownch01,1998-98
54,45,Dee Brown,PG,30,TOR,49,1377,13.9,0.529,0.705,0.111,1.2,7.5,4.3,18.8,2.2,0.4,13.4,19.7,,1.8,0.6,2.5,0.086,,2.0,-1.3,0.7,1.0,brownde01,1998-98
55,46,Gerald Brown,SG,23,PHO,33,236,7.3,0.42,0.112,0.157,2.4,8.5,5.4,21.7,1.1,0.3,18.8,22.9,,-0.4,0.1,-0.3,-0.06,,-4.4,-2.4,-6.7,-0.3,brownge02,1998-98
56,47,P.J. Brown,PF,29,MIA,50,1611,15.8,0.527,0.0,0.306,9.3,16.2,13.0,7.7,1.6,2.2,11.3,18.7,,2.6,2.6,5.1,0.153,,0.1,0.8,0.8,1.2,brownpj01,1998-98
57,48,Randy Brown,PG,30,CHI,39,1139,12.6,0.469,0.031,0.323,2.7,11.4,6.8,25.1,3.3,0.5,18.0,18.4,,-0.3,1.3,1.0,0.041,,-2.9,1.5,-1.4,0.2,brownra02,1998-98
58,49,Rick Brunson,PG,26,NYK,17,95,6.2,0.294,0.238,0.857,3.9,8.4,6.2,33.2,5.2,0.0,29.3,20.7,,-0.4,0.2,-0.2,-0.105,,-5.8,2.5,-3.3,0.0,brunsri01,1998-98
59,50,Kobe Bryant*,SG,20,LAL,50,1896,18.9,0.549,0.13,0.375,3.3,12.7,8.1,17.5,2.0,1.9,14.7,25.3,,3.7,1.5,5.2,0.13,,2.1,-0.1,2.1,1.9,bryanko01,1998-98
60,51,Mark Bryant,PF,33,CHI,45,1204,12.1,0.513,0.003,0.316,8.6,14.4,11.4,8.0,1.5,1.0,14.6,18.1,,0.5,1.0,1.5,0.06,,-2.6,-0.8,-3.4,-0.4,bryanma01,1998-98
61,52,Jud Buechler,SF,30,DET,50,1056,12.2,0.553,0.617,0.075,3.3,12.1,7.7,9.1,1.9,1.0,7.8,12.1,,1.7,1.2,2.9,0.131,,1.1,1.0,2.1,1.1,buechju01,1998-98
62,53,Matt Bullard,PF,31,HOU,41,413,9.6,0.494,0.544,0.088,2.7,8.8,5.9,7.0,1.7,0.7,10.6,15.1,,0.2,0.2,0.5,0.052,,-0.8,-0.6,-1.3,0.1,bullama01,1998-98
63,54,Scott Burrell,SF,28,NJN,32,706,12.6,0.468,0.346,0.202,4.8,14.4,9.3,10.7,3.0,1.1,9.2,15.6,,0.6,0.7,1.4,0.092,,-0.7,1.4,0.7,0.5,burresc01,1998-98
64,55,Willie Burton,SF,30,CHH,3,18,0.6,0.228,0.143,0.571,27.4,12.6,19.7,0.0,0.0,0.0,10.2,25.7,,-0.1,0.0,-0.1,-0.193,,-6.3,-7.9,-14.2,-0.1,burtowi01,1998-98
65,56,Mitchell Butler,SG,28,CLE,31,418,12.6,0.549,0.209,0.23,4.0,9.4,6.7,10.8,2.0,0.8,15.9,21.2,,0.1,0.3,0.5,0.053,,-0.7,-1.0,-1.7,0.0,butlemi02,1998-98
66,57,Jason Caffey,PF,25,GSW,35,876,10.2,0.481,0.004,0.354,9.4,15.7,12.5,3.6,1.5,0.8,19.0,20.0,,-0.5,1.0,0.5,0.028,,-3.9,-0.9,-4.8,-0.6,caffeja01,1998-98
67,58,Marcus Camby,C,24,NYK,46,945,17.6,0.537,0.0,0.395,13.2,18.2,15.8,2.4,1.7,6.1,11.3,17.5,,1.4,2.0,3.5,0.176,,-0.4,1.8,1.4,0.8,cambyma01,1998-98
68,59,Elden Campbell,C,30,TOT,49,1459,18.1,0.528,0.002,0.578,10.5,21.1,16.0,8.8,1.4,3.6,12.1,21.3,,2.3,1.9,4.3,0.14,,0.2,-0.3,-0.1,0.7,campbel01,1998-98
69,59,Elden Campbell,C,30,LAL,17,325,13.4,0.491,0.0,0.614,13.9,20.4,17.2,3.9,0.2,3.6,14.6,20.8,,0.3,0.3,0.5,0.078,,-2.6,-2.1,-4.7,-0.2,campbel01,1998-98
70,59,Elden Campbell,C,30,CHH,32,1134,19.4,0.538,0.003,0.569,9.6,21.2,15.7,10.1,1.8,3.6,11.3,21.5,,2.1,1.7,3.7,0.158,,1.0,0.2,1.2,0.9,campbel01,1998-98
71,60,Antoine Carr,PF,37,HOU,18,152,8.9,0.427,0.019,0.135,7.4,15.9,11.9,10.1,0.4,4.6,14.0,19.8,,-0.1,0.1,0.0,0.015,,-6.2,0.5,-5.8,-0.1,carran01,1998-98
72,61,Chris Carr,SG,24,TOT,39,445,11.8,0.465,0.366,0.195,5.4,12.7,8.8,9.4,0.9,0.3,11.2,24.8,,0.0,0.2,0.2,0.026,,-0.6,-2.7,-3.2,-0.1,carrch01,1998-98
73,61,Chris Carr,SG,24,MIN,11,81,6.5,0.414,0.346,0.154,0.0,18.0,8.3,13.2,0.7,0.9,12.6,17.2,,-0.1,0.1,0.0,-0.001,,-5.2,-0.3,-5.5,-0.1,carrch01,1998-98
74,61,Chris Carr,SG,24,NJN,28,364,13.0,0.472,0.369,0.201,6.6,11.6,9.0,8.5,1.0,0.2,11.0,26.5,,0.1,0.1,0.2,0.032,,0.4,-3.2,-2.7,-0.1,carrch01,1998-98
75,62,Cory Carr,SG,23,CHI,42,624,5.1,0.372,0.139,0.148,1.4,8.2,4.6,20.2,1.8,0.9,16.7,20.8,,-1.6,0.4,-1.2,-0.089,,-6.7,-1.5,-8.2,-1.0,carrco01,1998-98
76,63,Vince Carter*,SF,22,TOR,50,1760,19.6,0.516,0.086,0.35,6.1,12.6,9.3,17.2,1.7,3.3,11.1,25.6,,3.6,1.4,5.0,0.136,,3.1,-0.4,2.8,2.1,cartevi01,1998-98
77,64,Sam Cassell,PG,29,TOT,8,199,23.1,0.552,0.108,0.538,3.0,5.9,4.4,35.1,2.5,0.0,14.8,31.0,,0.7,0.1,0.8,0.187,,4.5,0.1,4.6,0.3,cassesa01,1998-98
78,64,Sam Cassell,PG,29,NJN,4,100,23.7,0.575,0.143,0.633,1.0,5.8,3.3,38.6,1.6,0.0,16.1,32.9,,0.4,0.0,0.4,0.194,,5.8,-0.4,5.4,0.2,cassesa01,1998-98
79,64,Sam Cassell,PG,29,MIL,4,99,22.5,0.525,0.068,0.432,4.9,6.0,5.5,31.5,3.3,0.0,13.3,29.1,,0.3,0.1,0.4,0.179,,3.2,0.5,3.7,0.1,cassesa01,1998-98
80,65,Kelvin Cato,C,24,POR,43,545,14.5,0.476,0.008,0.519,10.8,20.6,15.9,5.7,2.3,7.7,14.6,15.6,,0.2,1.4,1.6,0.144,,-3.3,3.3,0.1,0.3,catoke01,1998-98
81,66,Duane Causwell,C,30,MIA,19,137,8.1,0.546,0.0,0.343,13.3,17.3,15.5,2.8,0.0,6.0,30.9,21.0,,-0.2,0.2,0.0,-0.007,,-7.6,0.6,-7.0,-0.2,causwdu01,1998-98
82,67,Cedric Ceballos,SF,29,DAL,13,352,15.4,0.504,0.2,0.35,7.3,19.9,13.6,6.1,1.1,1.0,14.8,24.7,,0.1,0.3,0.4,0.055,,0.0,-1.5,-1.4,0.0,cebalce01,1998-98
83,68,Rex Chapman,SG,31,PHO,38,1183,11.8,0.46,0.329,0.198,1.2,9.2,5.1,15.2,1.5,0.6,9.8,21.6,,0.3,0.6,0.9,0.035,,-1.0,-1.5,-2.5,-0.1,chapmre01,1998-98
84,69,Calbert Cheaney,SG,27,WAS,50,1266,8.8,0.433,0.089,0.161,3.0,10.2,6.5,9.6,1.6,0.9,8.6,17.7,,-0.4,0.8,0.4,0.016,,-3.2,-0.2,-3.4,-0.5,cheanca01,1998-98
85,70,Pete Chilcutt,PF,30,VAN,46,697,9.4,0.462,0.395,0.099,4.8,15.1,9.9,7.4,1.7,1.3,13.5,13.7,,0.0,0.2,0.3,0.019,,-1.7,-0.7,-2.4,-0.1,chilcpe01,1998-98
86,71,Chris Childs,PG,31,NYK,48,1297,11.1,0.544,0.352,0.292,1.7,10.1,6.0,25.8,1.9,0.1,22.0,14.3,,1.2,1.7,2.9,0.106,,-1.8,1.3,-0.5,0.5,childch01,1998-98
87,72,Doug Christie,SG,28,TOR,50,1768,16.9,0.501,0.248,0.378,3.8,9.8,6.8,19.4,3.5,1.1,13.6,22.5,,2.5,1.7,4.2,0.113,,1.0,0.5,1.5,1.6,chrisdo01,1998-98
88,73,Keon Clark,C,23,DEN,28,409,11.3,0.483,0.013,0.463,9.9,17.5,13.6,4.0,1.3,5.4,17.9,13.0,,0.1,0.2,0.2,0.029,,-3.0,0.0,-3.0,-0.1,clarkke01,1998-98
89,74,Keith Closs,C,22,LAC,15,87,17.5,0.584,0.043,0.435,6.4,28.8,17.0,0.0,1.9,7.8,18.0,17.4,,0.1,0.1,0.2,0.107,,-2.0,1.2,-0.8,0.0,closske01,1998-98
90,75,John Coker,C,27,WAS,14,98,9.6,0.461,0.0,0.194,8.2,18.3,13.1,0.0,0.5,1.5,5.6,16.8,,0.1,0.1,0.1,0.066,,-3.5,-1.7,-5.2,-0.1,cokerjo01,1998-98
91,76,Derrick Coleman,PF,31,CHH,37,1178,15.6,0.496,0.081,0.468,8.0,24.2,16.4,12.1,1.1,2.6,15.5,23.3,,0.4,1.6,2.0,0.081,,-0.3,-0.4,-0.7,0.4,colemde01,1998-98
92,77,Bimbo Coles,PG,30,GSW,48,1272,14.8,0.496,0.06,0.244,1.7,8.3,4.9,30.6,1.9,0.6,15.2,18.9,,1.6,1.1,2.7,0.103,,-0.3,0.5,0.2,0.7,colesbi01,1998-98
93,78,Marty Conlon,C,31,MIA,7,35,-3.3,0.288,0.0,0.154,3.7,12.9,8.6,4.9,0.0,2.1,17.8,23.8,,-0.2,0.0,-0.1,-0.194,,-13.1,-3.4,-16.5,-0.1,conloma01,1998-98
94,79,Tyrone Corbin,SF,36,ATL,47,1066,11.4,0.475,0.355,0.239,4.1,11.8,8.0,7.8,1.6,0.5,10.4,18.2,,0.7,1.5,2.2,0.098,,-1.0,0.6,-0.4,0.4,corbity01,1998-98
95,80,James Cotton,SG,23,SEA,10,59,12.2,0.482,0.167,1.0,3.9,15.8,9.8,0.0,2.7,0.0,10.4,22.2,,0.0,0.0,0.1,0.071,,-2.9,-1.4,-4.2,0.0,cottoja02,1998-98
96,81,Chris Crawford,PF,23,ATL,42,784,10.1,0.504,0.129,0.275,5.6,7.8,6.7,6.2,0.7,1.2,14.4,20.0,,0.5,0.9,1.3,0.081,,-2.7,-0.2,-2.9,-0.2,crawfch01,1998-98
97,82,Austin Croshere,PF,23,IND,27,249,12.3,0.54,0.387,0.307,7.8,13.6,10.7,6.8,1.6,2.4,21.3,20.8,,0.1,0.2,0.3,0.054,,-1.3,-0.2,-1.6,0.0,croshau01,1998-98
98,83,John Crotty,PG,29,TOT,27,382,15.1,0.545,0.29,0.403,2.4,7.0,4.7,28.1,1.5,0.0,18.4,21.3,,0.7,0.0,0.8,0.095,,0.7,-2.1,-1.4,0.1,crottjo01,1998-98
99,83,John Crotty,PG,29,POR,3,19,37.0,0.644,0.125,0.375,0.0,5.9,3.0,51.9,5.7,0.0,0.0,22.4,,0.2,0.0,0.2,0.521,,10.5,7.2,17.7,0.1,crottjo01,1998-98
100,83,John Crotty,PG,29,SEA,24,363,14.0,0.538,0.302,0.405,2.5,7.1,4.8,26.8,1.3,0.0,19.4,21.2,,0.5,0.0,0.6,0.073,,0.1,-2.6,-2.4,0.0,crottjo01,1998-98
101,84,Terry Cummings,PF,37,GSW,50,1011,16.2,0.479,0.002,0.269,9.8,17.3,13.5,10.8,2.5,0.7,10.9,23.4,,1.1,1.5,2.6,0.122,,-0.9,0.8,-0.1,0.4,cummite01,1998-98
102,85,William Cunningham,C,24,TOT,16,162,0.5,0.159,0.0,0.111,8.4,10.8,9.6,0.9,0.3,4.9,20.9,6.5,,-0.3,0.1,-0.2,-0.054,,-8.9,-1.4,-10.3,-0.3,cunniwi01,1998-98
103,85,William Cunningham,C,24,TOR,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.025,,-0.7,-2.7,-3.4,0.0,cunniwi01,1998-98
104,85,William Cunningham,C,24,NJN,15,161,0.5,0.159,0.0,0.111,8.5,10.9,9.6,0.9,0.3,5.0,20.9,6.5,,-0.3,0.1,-0.2,-0.054,,-9.0,-1.4,-10.3,-0.3,cunniwi01,1998-98
105,86,Bill Curley,PF,26,MIN,35,372,7.4,0.477,0.069,0.306,5.6,10.1,7.7,5.5,2.4,1.8,10.9,10.8,,0.3,0.4,0.7,0.089,,-5.7,1.5,-4.1,-0.2,curlebi01,1998-98
106,87,Dell Curry,SG,34,MIL,42,864,18.7,0.603,0.432,0.101,2.6,9.2,5.9,10.3,2.3,0.3,11.4,21.9,,2.0,0.6,2.6,0.144,,4.4,-0.5,4.0,1.3,curryde01,1998-98
107,88,Michael Curry,SF,30,MIL,50,1146,8.7,0.507,0.073,0.383,2.0,9.2,5.7,10.5,2.0,0.5,13.3,11.6,,0.9,0.8,1.7,0.07,,-3.0,0.7,-2.3,-0.1,currymi01,1998-98
108,89,Erick Dampier,C,23,GSW,50,1414,11.8,0.439,0.0,0.493,12.1,16.9,14.4,6.4,1.0,3.0,15.4,18.7,,-0.2,1.8,1.5,0.051,,-2.9,-0.4,-3.4,-0.5,dampier01,1998-98
109,90,Antonio Daniels,PG,23,SAS,47,614,16.1,0.52,0.093,0.355,2.5,7.1,4.9,29.5,2.6,0.7,17.2,19.4,,0.8,1.0,1.8,0.143,,0.2,1.4,1.6,0.6,daniean01,1998-98
110,91,Kornél Dávid,SF,27,CHI,50,902,13.6,0.528,0.004,0.457,8.8,14.2,11.3,8.6,1.4,1.4,14.1,17.7,,1.0,0.7,1.7,0.09,,-1.5,-0.9,-2.4,-0.1,davidko01,1998-98
111,92,Antonio Davis,PF,30,IND,49,1271,16.7,0.535,0.0,0.552,11.0,20.9,16.1,4.4,1.0,2.4,10.4,18.2,,2.7,1.3,4.0,0.151,,0.7,-0.9,-0.1,0.6,davisan01,1998-98
112,93,Ben Davis,PF,26,NYK,8,21,34.4,0.433,0.0,0.353,52.5,10.8,30.9,43.0,0.0,0.0,4.8,47.2,,0.1,0.0,0.1,0.238,,11.9,-5.5,6.4,0.0,davisbe01,1998-98
