,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Player-additional,Season
12,7,Steve Alford,PG,24,GSW,57,868,12.1,0.53,0.169,0.188,1.2,6.8,4.0,12.4,2.3,0.2,11.5,16.7,,0.7,0.6,1.4,0.076,,-2.0,-0.5,-2.5,-0.1,alforst01,1988-89
13,8,Randy Allen,SG,24,SAC,7,43,6.9,0.428,0.053,0.105,7.4,10.2,8.7,0.0,1.1,1.3,9.1,20.9,,-0.1,0.0,0.0,-0.035,,-5.5,-1.7,-7.2,-0.1,allenra01,1988-89
14,9,Greg Anderson,PF,24,SAS,82,2401,14.9,0.516,0.003,0.441,11.2,20.2,15.5,3.7,2.0,2.6,14.2,20.6,,0.4,3.1,3.4,0.069,,-1.1,-0.8,-2.0,0.0,andergr01,1988-89
15,10,Michael Anderson,PG,22,SAS,36,730,10.5,0.483,0.04,0.469,6.3,7.1,6.7,26.9,2.8,0.2,28.5,15.7,,-0.5,0.6,0.2,0.01,,-2.2,-0.2,-2.4,-0.1,andermi01,1988-89
16,11,Richard Anderson,PF,28,POR,72,1082,12.0,0.509,0.405,0.109,6.0,17.5,11.6,11.4,1.9,0.6,12.9,14.9,,0.9,1.2,2.1,0.093,,-0.2,0.2,0.1,0.6,anderri01,1988-89
17,12,Ron Anderson,SF,30,PHI,82,2618,15.3,0.531,0.01,0.199,7.1,10.3,8.7,7.9,1.3,0.5,9.1,21.9,,3.5,0.9,4.4,0.081,,0.6,-2.0,-1.3,0.4,anderro01,1988-89
18,13,Willie Anderson,SF,22,SAS,81,2738,16.6,0.534,0.016,0.225,5.8,11.1,8.4,21.1,2.5,1.4,15.6,23.8,,2.1,2.8,4.9,0.085,,0.8,0.4,1.3,2.3,anderwi01,1988-89
19,14,John Bagley,PG,28,NJN,68,1642,11.3,0.467,0.112,0.256,2.4,7.6,4.9,33.1,2.1,0.2,22.9,17.3,,-0.6,1.0,0.4,0.013,,-1.6,-1.1,-2.7,-0.3,baglejo01,1988-89
20,15,Thurl Bailey,SF,27,UTA,82,2777,15.6,0.544,0.004,0.346,5.0,12.3,8.9,8.5,0.8,2.0,12.4,25.5,,2.4,4.1,6.5,0.113,,0.1,-0.4,-0.3,1.2,baileth01,1988-89
21,16,Greg Ballard,SF,34,SEA,2,15,7.1,0.307,0.125,0.5,14.5,38.5,26.1,0.0,0.0,0.0,0.0,25.9,,0.0,0.0,0.0,0.021,,-6.6,-4.2,-10.8,0.0,ballagr01,1988-89
22,17,Ken Bannister,PF,28,LAC,9,130,17.9,0.624,0.028,1.472,4.9,22.1,13.6,3.2,2.5,0.9,11.9,20.4,,0.3,0.2,0.4,0.15,,0.0,0.2,0.2,0.1,bannike01,1988-89
23,18,Charles Barkley*,PF,25,PHI,79,3088,27.0,0.653,0.134,0.661,14.5,21.3,17.9,16.0,2.0,1.3,14.0,24.4,,13.2,2.9,16.1,0.25,,7.3,0.2,7.5,7.4,barklch01,1988-89
24,19,John Battle,SG,26,ATL,82,1672,13.5,0.532,0.054,0.379,1.9,7.3,4.6,17.1,1.2,0.3,12.4,20.4,,2.2,1.0,3.2,0.092,,-0.3,-0.9,-1.1,0.4,battljo01,1988-89
25,20,Benoit Benjamin,C,24,LAC,79,2585,17.4,0.593,0.002,0.47,6.8,21.9,14.4,8.7,1.0,4.7,17.8,20.3,,2.3,2.9,5.1,0.095,,-0.4,0.8,0.3,1.5,benjabe01,1988-89
26,21,Ricky Berry,SG,24,SAC,64,1406,13.1,0.552,0.282,0.293,4.3,10.9,7.5,8.5,1.3,0.9,11.4,21.1,,1.6,0.8,2.4,0.083,,-0.7,-1.0,-1.7,0.1,berryri01,1988-89
27,22,Walter Berry,PF,24,TOT,69,1355,13.2,0.54,0.004,0.285,6.9,14.8,10.8,8.5,1.0,2.1,13.6,19.5,,1.0,1.4,2.4,0.085,,-1.5,0.3,-1.2,0.3,berrywa01,1988-89
28,22,Walter Berry,PF,24,NJN,29,556,11.7,0.501,0.0,0.273,6.2,17.1,11.5,5.6,0.9,1.4,13.4,22.0,,-0.1,0.4,0.3,0.027,,-3.1,-1.0,-4.1,-0.3,berrywa01,1988-89
29,22,Walter Berry,PF,24,HOU,40,799,14.4,0.573,0.007,0.296,7.4,13.2,10.3,10.5,1.1,2.6,13.8,17.8,,1.1,1.0,2.1,0.125,,-0.3,1.1,0.8,0.6,berrywa01,1988-89
30,23,Larry Bird*,SF,32,BOS,6,189,19.8,0.516,0.0,0.183,0.6,21.6,11.2,24.3,1.6,1.6,8.9,27.1,,0.3,0.2,0.5,0.129,,2.1,1.6,3.7,0.3,birdla01,1988-89
31,24,Otis Birdsong,SG,33,BOS,13,108,7.0,0.502,0.083,0.056,4.3,9.4,6.9,11.5,1.4,0.5,24.5,18.8,,-0.2,0.1,-0.1,-0.051,,-3.6,-1.7,-5.3,-0.1,birdsot01,1988-89
32,25,Uwe Blab,C,26,DAL,37,208,10.8,0.54,0.0,0.481,5.9,17.3,11.7,8.2,0.7,3.6,18.2,16.0,,0.1,0.2,0.3,0.069,,-4.4,1.0,-3.4,-0.1,blabuw01,1988-89
33,26,Rolando Blackman,SG,29,DAL,78,2946,15.9,0.543,0.068,0.296,2.6,7.5,5.1,15.8,1.1,0.4,10.5,23.2,,4.2,1.4,5.7,0.092,,0.9,-1.4,-0.5,1.1,blackro01,1988-89
34,27,Muggsy Bogues,PG,24,CHH,79,1755,15.3,0.463,0.031,0.211,3.2,7.4,5.2,46.2,3.0,0.2,21.4,13.6,,1.6,1.0,2.6,0.07,,0.8,0.3,1.1,1.4,boguemu01,1988-89
35,28,Manute Bol,C,26,GSW,80,1769,9.8,0.421,0.265,0.192,6.6,19.5,13.1,1.8,0.3,10.8,17.5,9.7,,-1.2,2.8,1.7,0.046,,-4.2,3.2,-1.0,0.4,bolma01,1988-89
36,29,Anthony Bowie,SG,25,SAS,18,438,10.6,0.515,0.035,0.104,6.0,8.1,7.0,9.3,1.9,0.5,12.7,15.3,,0.2,0.3,0.5,0.054,,-2.3,-1.1,-3.3,-0.2,bowiean01,1988-89
37,30,Sam Bowie,C,27,POR,20,412,13.7,0.49,0.046,0.32,9.2,19.1,14.0,11.4,0.8,4.7,15.9,19.4,,0.0,0.5,0.5,0.063,,-0.8,1.0,0.2,0.2,bowiesa01,1988-89
38,31,Dudley Bradley,SG,31,ATL,38,267,6.1,0.387,0.36,0.186,2.8,10.4,6.5,11.9,2.9,0.4,13.1,16.3,,-0.3,0.3,0.0,0.004,,-5.4,0.8,-4.6,-0.2,bradldu01,1988-89
39,32,Adrian Branch,SF,25,POR,67,811,15.7,0.509,0.071,0.275,8.2,9.6,8.8,10.8,2.6,0.2,11.6,26.3,,0.7,0.8,1.5,0.087,,-0.4,-1.0,-1.4,0.1,brancad01,1988-89
40,33,Randy Breuer,C,28,MIL,48,513,13.8,0.496,0.0,0.285,11.3,19.2,15.2,6.2,0.9,4.5,12.6,18.6,,0.2,0.7,0.9,0.083,,-1.4,0.3,-1.1,0.1,breuera01,1988-89
41,34,Frank Brickowski,C,29,SAS,64,1822,15.0,0.563,0.003,0.43,8.5,16.3,12.2,10.4,2.6,1.1,17.5,20.1,,1.4,2.2,3.6,0.094,,-0.9,0.4,-0.5,0.7,brickfr01,1988-89
42,35,Scott Brooks,PG,23,PHI,82,1372,14.0,0.533,0.412,0.186,1.5,6.2,3.8,28.9,2.4,0.1,13.9,14.1,,2.3,0.6,2.9,0.103,,1.2,0.0,1.2,1.1,brooksc01,1988-89
43,36,Mike Brown,C,25,UTA,66,1051,8.4,0.491,0.0,0.524,10.5,16.3,13.6,5.5,1.2,1.0,20.1,15.4,,-0.4,1.8,1.4,0.064,,-4.0,-0.2,-4.2,-0.6,brownmi01,1988-89
44,37,Tony Brown,SF-SG,28,TOT,43,365,10.3,0.486,0.136,0.263,6.8,6.9,6.8,9.8,2.0,0.7,11.4,16.7,,0.2,0.4,0.5,0.071,,-2.1,-0.3,-2.3,0.0,brownto01,1988-89
45,37,Tony Brown,SG,28,HOU,14,91,4.7,0.371,0.2,0.178,8.4,9.4,8.9,7.8,1.6,0.0,12.6,24.5,,-0.2,0.1,-0.1,-0.064,,-6.5,-2.6,-9.0,-0.2,brownto01,1988-89
46,37,Tony Brown,SF,28,MIL,29,274,12.2,0.553,0.096,0.315,6.2,6.0,6.1,10.5,2.1,0.9,10.7,14.1,,0.4,0.3,0.7,0.116,,-0.6,0.5,-0.1,0.1,brownto01,1988-89
47,38,Mark Bryant,PF,23,POR,56,803,9.1,0.505,0.0,0.279,8.5,15.9,12.1,5.3,1.2,0.5,12.9,15.3,,0.4,0.7,1.1,0.063,,-3.5,-0.7,-4.2,-0.5,bryanma01,1988-89
48,39,Greg Butler,C,22,NYK,33,140,4.7,0.493,0.063,0.417,7.0,15.5,11.1,1.8,0.3,0.8,23.0,20.4,,-0.2,0.1,-0.1,-0.034,,-7.6,-2.5,-10.1,-0.3,butlegr01,1988-89
49,40,Michael Cage,PF,27,SEA,80,2536,14.7,0.553,0.006,0.421,11.8,22.3,16.9,6.4,1.7,1.2,14.2,13.7,,3.7,2.9,6.7,0.126,,0.6,-0.1,0.5,1.6,cagemi01,1988-89
50,41,Tony Campbell,SF,26,LAL,63,787,12.5,0.508,0.061,0.241,8.0,10.2,9.2,8.5,2.3,0.4,14.0,23.3,,0.2,0.9,1.1,0.065,,-2.7,-0.9,-3.6,-0.3,campbto01,1988-89
51,42,Antoine Carr,PF,27,ATL,78,1488,12.7,0.541,0.002,0.323,7.6,12.5,10.0,8.6,1.0,2.5,13.2,17.0,,1.9,1.4,3.3,0.106,,-1.2,0.4,-0.8,0.4,carran01,1988-89
52,43,Joe Barry Carroll,C,30,NJN,64,1996,14.2,0.497,0.0,0.272,6.4,20.4,13.2,8.0,1.7,2.4,13.6,21.5,,0.1,2.2,2.3,0.056,,-1.5,0.5,-1.0,0.5,carrojo01,1988-89
53,44,Bill Cartwright,C,31,CHI,78,2333,11.0,0.535,0.0,0.401,7.8,17.7,12.9,5.4,0.4,1.1,17.4,20.1,,0.1,2.0,2.1,0.042,,-3.1,-1.9,-5.0,-1.7,cartwbi01,1988-89
54,45,Terry Catledge,PF,25,WSB,79,2077,12.6,0.518,0.007,0.373,11.6,18.8,15.0,5.0,1.1,0.7,13.1,17.6,,1.4,1.9,3.3,0.077,,-1.6,-1.4,-3.0,-0.5,catlete01,1988-89
55,46,Ron Cavenall,C,29,NJN,5,16,7.4,0.577,0.0,1.667,0.0,14.4,6.9,0.0,0.0,7.4,27.8,18.4,,0.0,0.0,0.0,-0.055,,-8.7,0.3,-8.4,0.0,cavenro01,1988-89
56,47,Tom Chambers,PF,29,PHO,81,3002,19.3,0.547,0.052,0.364,5.3,18.4,12.1,11.1,1.3,1.0,10.8,28.2,,5.1,4.1,9.2,0.146,,1.6,-0.2,1.4,2.6,chambto01,1988-89
57,48,Mike Champion,SF,24,SEA,2,4,-43.7,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,39.8,,-0.1,0.0,-0.1,-0.952,,-49.1,-18.5,-67.6,-0.1,champmi01,1988-89
58,49,Rex Chapman,SG,21,CHH,75,2219,12.6,0.467,0.15,0.153,3.5,5.9,4.7,12.6,1.5,0.7,7.7,27.1,,-0.7,0.4,-0.2,-0.005,,-1.0,-2.2,-3.2,-0.7,chapmre01,1988-89
59,50,Maurice Cheeks*,PG,32,PHI,71,2298,16.5,0.527,0.019,0.28,1.9,7.1,4.5,32.6,2.2,0.4,12.9,16.2,,4.3,1.0,5.3,0.11,,2.1,-0.3,1.8,2.2,cheekma01,1988-89
60,51,Derrick Chievous,SF,21,HOU,81,1539,11.6,0.506,0.038,0.385,8.1,9.9,9.0,7.4,1.5,0.4,15.5,22.9,,0.0,1.6,1.6,0.05,,-2.1,-1.1,-3.3,-0.5,chievde01,1988-89
61,52,Ben Coleman,PF,27,PHI,58,703,11.2,0.537,0.0,0.32,7.8,20.6,14.1,3.4,0.7,1.5,14.9,19.1,,0.3,0.5,0.8,0.051,,-3.4,-1.6,-4.9,-0.5,colembe01,1988-89
62,53,Steve Colter,PG,26,WSB,80,1425,14.1,0.503,0.055,0.365,4.6,9.6,7.0,21.2,2.3,0.6,10.8,16.7,,1.8,1.3,3.1,0.105,,-0.6,1.0,0.5,0.9,coltest01,1988-89
63,54,Dallas Comegys,PF,24,SAS,67,1119,11.9,0.532,0.006,0.472,10.5,12.5,11.5,3.7,1.7,3.4,17.1,17.3,,0.3,1.1,1.4,0.06,,-2.9,-0.2,-3.0,-0.3,comegda01,1988-89
64,55,Lester Conner,PG,29,NJN,82,2532,17.2,0.531,0.055,0.398,4.3,11.6,7.8,33.2,3.4,0.1,18.6,15.8,,3.6,2.6,6.2,0.118,,1.0,1.3,2.3,2.7,connele01,1988-89
65,56,Darwin Cook,SG,30,TOT,66,1143,11.8,0.495,0.086,0.163,3.0,7.2,5.0,15.6,2.8,0.5,14.7,20.3,,-0.1,1.1,0.9,0.039,,-2.5,0.1,-2.4,-0.1,cookda01,1988-89
66,56,Darwin Cook,SG,30,SAS,36,757,11.8,0.509,0.098,0.178,2.9,5.8,4.3,16.2,2.6,0.3,15.4,20.6,,0.0,0.6,0.6,0.039,,-2.1,-0.3,-2.4,-0.1,cookda01,1988-89
67,56,Darwin Cook,SG,30,DEN,30,386,11.7,0.466,0.061,0.135,3.3,9.9,6.4,14.4,3.2,0.9,13.1,19.7,,-0.2,0.5,0.3,0.039,,-3.3,0.7,-2.6,-0.1,cookda01,1988-89
68,57,Michael Cooper*,SG,32,LAL,80,1943,11.9,0.549,0.425,0.188,2.0,8.5,5.5,20.3,1.8,0.9,14.9,13.4,,2.6,1.8,4.4,0.11,,0.2,0.8,1.0,1.5,coopemi01,1988-89
69,58,Wayne Cooper,C,32,DEN,79,1864,13.6,0.53,0.009,0.239,11.1,23.8,17.1,5.0,0.9,6.4,13.0,11.6,,1.9,3.1,5.0,0.128,,-1.9,1.7,-0.2,0.9,coopewa01,1988-89
70,59,Tyrone Corbin,SF,26,PHO,77,1655,14.7,0.592,0.004,0.394,11.8,13.7,12.8,8.9,2.3,0.4,14.7,15.0,,3.1,2.3,5.4,0.156,,0.5,1.1,1.6,1.5,corbity01,1988-89
71,60,Dave Corzine,C,32,CHI,81,1483,10.8,0.497,0.018,0.218,7.4,16.8,12.3,9.5,1.0,1.8,16.2,16.6,,-0.1,1.5,1.4,0.046,,-2.2,-0.5,-2.7,-0.3,corzida01,1988-89
72,61,Winston Crite,SF,23,PHO,2,6,-20.3,0.0,0.0,0.0,18.5,0.0,8.9,0.0,0.0,0.0,25.0,26.4,,-0.1,0.0,-0.1,-0.57,,-18.8,-8.9,-27.7,0.0,critewi01,1988-89
73,62,Pat Cummings,PF,32,MIA,53,1096,11.0,0.534,0.005,0.246,8.3,21.0,14.4,6.8,1.3,1.0,20.3,20.3,,-0.5,1.1,0.6,0.026,,-3.6,-0.8,-4.5,-0.7,cummipa01,1988-89
74,63,Terry Cummings,SF,27,MIL,80,2824,19.7,0.518,0.01,0.294,11.3,15.3,13.3,11.7,1.8,1.6,10.2,28.9,,4.2,3.5,7.7,0.131,,2.0,-0.8,1.2,2.3,cummite01,1988-89
75,64,Earl Cureton,C,31,CHH,82,2047,10.1,0.512,0.002,0.265,9.7,17.1,13.2,8.4,1.2,1.8,18.0,12.7,,0.3,1.2,1.5,0.035,,-2.7,-0.2,-2.9,-0.4,curetea01,1988-89
76,65,Dell Curry,SG,24,CHH,48,813,18.3,0.527,0.106,0.088,3.4,11.2,7.1,11.2,2.5,0.3,7.5,29.5,,0.4,0.5,0.9,0.052,,1.5,-0.6,0.9,0.6,curryde01,1988-89
77,66,Quintin Dailey,SG,28,LAC,69,1722,16.3,0.511,0.009,0.297,4.3,8.4,6.3,14.2,2.4,0.2,10.1,27.7,,1.1,1.0,2.0,0.056,,-0.3,-1.0,-1.3,0.3,dailequ01,1988-89
78,67,Adrian Dantley*,SF,33,TOT,73,2422,17.4,0.581,0.001,0.595,5.5,9.0,7.3,10.9,0.9,0.3,11.9,24.3,,5.5,1.9,7.4,0.147,,1.6,-0.9,0.7,1.6,dantlad01,1988-89
79,67,Adrian Dantley*,SF,33,DET,42,1341,18.2,0.613,0.0,0.616,4.7,8.9,6.9,10.5,0.9,0.3,11.4,22.7,,4.0,1.3,5.3,0.191,,2.2,0.0,2.2,1.4,dantlad01,1988-89
80,67,Adrian Dantley*,SF,33,DAL,31,1081,16.4,0.546,0.002,0.573,6.6,9.0,7.8,11.6,0.9,0.4,12.5,26.3,,1.5,0.6,2.1,0.093,,0.8,-2.1,-1.3,0.2,dantlad01,1988-89
81,68,Brad Daugherty,C,23,CLE,78,2821,18.5,0.594,0.003,0.518,7.1,20.9,14.4,14.8,1.1,0.8,15.6,22.2,,5.0,4.6,9.6,0.164,,1.6,0.5,2.0,2.9,daughbr01,1988-89
82,69,Brad Davis,PG,33,DAL,78,1395,13.3,0.574,0.269,0.325,1.1,7.3,4.3,25.2,1.7,0.8,17.5,16.3,,1.8,1.0,2.7,0.094,,-0.7,0.0,-0.7,0.4,davisbr01,1988-89
83,70,Charles Davis,SF,30,CHI,49,545,10.3,0.459,0.079,0.137,10.3,13.8,12.1,7.9,1.0,0.6,9.8,17.6,,0.1,0.4,0.5,0.048,,-2.4,-1.8,-4.3,-0.3,davisch02,1988-89
84,71,Mark Davis,SF,25,TOT,33,258,15.0,0.543,0.098,0.333,7.1,9.6,8.3,8.1,2.5,1.2,9.3,20.7,,0.4,0.3,0.7,0.134,,-0.8,0.3,-0.5,0.1,davisma01,1988-89
85,71,Mark Davis,SF,25,PHO,2,7,5.9,0.34,0.2,0.4,15.9,0.0,7.6,0.0,0.0,0.0,0.0,33.3,,0.0,0.0,0.0,-0.051,,-6.3,-7.4,-13.7,0.0,davisma01,1988-89
86,71,Mark Davis,SF,25,MIL,31,251,15.3,0.554,0.093,0.33,6.8,9.8,8.3,8.3,2.5,1.2,9.7,20.4,,0.4,0.3,0.7,0.139,,-0.7,0.5,-0.2,0.1,davisma01,1988-89
87,72,Walter Davis*,SG,34,DEN,81,1857,16.7,0.544,0.064,0.185,2.2,6.5,4.2,15.3,1.7,0.2,10.2,26.7,,2.1,1.4,3.5,0.092,,0.6,-1.2,-0.6,0.7,daviswa03,1988-89
88,73,Darryl Dawkins,C,32,DET,14,48,8.2,0.501,0.0,0.947,7.4,9.0,8.2,3.1,0.0,1.3,12.9,27.6,,0.0,0.0,0.0,0.027,,-6.4,-2.2,-8.6,-0.1,dawkida01,1988-89
89,74,Johnny Dawkins,PG,25,SAS,32,1083,13.4,0.505,0.01,0.28,3.1,7.3,5.1,28.9,2.3,0.0,19.8,20.1,,0.2,0.8,1.0,0.044,,-0.5,-0.8,-1.4,0.2,dawkijo01,1988-89
90,75,Vinny Del Negro,SG,22,SAC,80,1556,12.7,0.52,0.04,0.199,3.3,8.6,5.9,19.0,2.0,0.5,12.3,16.4,,1.5,1.0,2.5,0.077,,-1.7,0.5,-1.2,0.3,delnevi01,1988-89
91,76,Fennis Dembo,SF,23,DET,31,74,7.8,0.388,0.095,0.238,12.8,21.9,17.6,10.1,0.7,0.0,13.1,30.9,,-0.2,0.1,-0.1,-0.037,,-7.7,-3.1,-10.8,-0.2,dembofe01,1988-89
92,77,James Donaldson,C,31,DAL,53,1746,14.2,0.614,0.0,0.368,10.1,25.7,18.0,3.1,0.7,2.7,17.5,11.8,,2.1,2.3,4.4,0.122,,-0.2,0.2,0.0,0.9,donalja01,1988-89
93,78,Greg Dreiling,C,26,IND,53,396,8.1,0.613,0.0,0.831,11.6,14.0,12.9,6.1,0.6,1.6,27.1,15.2,,0.1,0.2,0.4,0.045,,-4.9,-0.3,-5.2,-0.3,dreilgr01,1988-89
94,79,Clyde Drexler*,SG,26,POR,78,3064,23.6,0.555,0.062,0.328,9.9,11.9,10.9,22.2,3.2,1.0,11.6,27.2,,8.8,3.8,12.6,0.197,,5.4,1.1,6.5,6.6,drexlcl01,1988-89
95,80,Kevin Duckworth,C,24,POR,79,2662,13.9,0.531,0.002,0.369,9.7,16.4,12.9,3.1,1.0,1.1,12.9,22.4,,2.5,2.3,4.8,0.086,,-1.4,-2.0,-3.5,-1.0,duckwke01,1988-89
96,81,Chris Dudley,C,23,CLE,61,544,8.7,0.43,0.006,0.637,15.8,16.7,16.3,5.2,0.8,2.4,17.0,20.2,,-0.7,0.8,0.1,0.011,,-5.7,-1.3,-7.0,-0.7,dudlech02,1988-89
97,82,Joe Dumars*,SG,25,DET,69,2408,16.8,0.571,0.032,0.339,2.8,5.2,4.0,24.3,1.3,0.1,14.6,21.6,,4.8,2.2,7.0,0.14,,2.2,-0.2,1.9,2.4,dumarjo01,1988-89
98,83,Mike Dunleavy,PG,34,MIL,2,5,17.7,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,,0.0,0.0,0.0,0.189,,6.4,-0.6,5.9,0.0,dunlemi01,1988-89
99,84,T.R. Dunn,SG,33,PHO,34,321,7.0,0.41,0.0,0.343,10.4,9.5,9.9,8.5,1.7,0.2,13.0,5.7,,0.3,0.3,0.6,0.088,,-1.5,1.2,-0.3,0.1,dunntr01,1988-89
100,85,Ledell Eackles,SG,22,WSB,80,1459,15.2,0.519,0.055,0.473,7.2,6.2,6.7,12.6,1.3,0.2,12.6,27.8,,1.4,0.8,2.1,0.07,,0.3,-1.9,-1.6,0.1,eacklle01,1988-89
101,86,Mark Eaton,C,32,UTA,82,2914,10.6,0.513,0.0,0.491,9.4,21.8,16.1,3.8,0.7,6.5,22.3,9.2,,0.0,6.5,6.6,0.108,,-2.5,3.1,0.6,1.9,eatonma01,1988-89
102,87,James Edwards,C,33,DET,76,1254,11.6,0.547,0.005,0.46,6.4,14.0,10.4,5.7,0.4,1.5,12.4,19.8,,1.3,1.5,2.8,0.109,,-3.0,0.3,-2.6,-0.2,edwarja01,1988-89
103,88,Kevin Edwards,SG,23,MIA,79,2349,12.6,0.46,0.033,0.175,3.9,8.8,6.3,24.3,2.9,0.7,17.1,24.8,,-2.3,2.2,-0.2,-0.003,,-1.6,-0.3,-1.9,0.1,edwarke01,1988-89
104,89,Craig Ehlo,SG,27,CLE,82,1867,13.7,0.528,0.191,0.223,6.4,11.2,8.9,19.2,2.9,0.6,16.8,15.7,,1.5,3.1,4.6,0.118,,-0.1,2.1,2.0,1.9,ehlocr01,1988-89
105,90,Dale Ellis,SG,28,SEA,82,3190,19.7,0.589,0.198,0.27,5.3,6.7,6.0,8.1,1.6,0.4,10.2,26.6,,9.2,1.6,10.8,0.163,,4.3,-1.6,2.7,3.8,ellisda01,1988-89
106,91,Wayne Engelstad,PF,23,DEN,11,50,12.4,0.419,0.0,0.345,9.8,24.0,16.5,18.9,0.9,0.0,8.2,27.9,,0.0,0.1,0.0,0.031,,-5.0,-1.7,-6.7,-0.1,englewa01,1988-89
107,92,Alex English*,SF,35,DEN,82,2990,19.0,0.531,0.004,0.201,4.8,6.5,5.6,19.7,1.0,0.2,8.8,28.8,,5.1,1.7,6.8,0.11,,3.0,-2.1,0.9,2.1,englial01,1988-89
108,93,Patrick Ewing*,C,26,NYK,80,2896,22.1,0.607,0.005,0.378,8.0,20.7,14.2,9.5,1.9,5.6,15.1,23.6,,6.2,4.7,10.9,0.181,,2.3,2.3,4.5,4.8,ewingpa01,1988-89
109,94,Jim Farmer,SG,24,UTA,37,412,8.4,0.475,0.141,0.289,6.4,8.3,7.4,10.2,1.1,0.0,14.0,19.1,,-0.1,0.5,0.4,0.045,,-3.8,-1.3,-5.1,-0.3,farmeji01,1988-89
110,95,Dave Feitl,C,26,WSB,57,828,8.7,0.485,0.004,0.244,8.7,18.3,13.3,5.8,1.0,1.3,18.1,17.4,,-0.4,0.8,0.4,0.022,,-4.5,-0.8,-5.2,-0.7,feitlda01,1988-89
111,96,Rolando Ferreira,C,24,POR,12,34,-7.6,0.209,0.0,0.444,12.4,29.7,20.8,3.3,0.0,1.7,21.8,31.2,,-0.3,0.0,-0.2,-0.352,,-16.7,-6.4,-23.2,-0.2,ferrero01,1988-89
112,97,Duane Ferrell,SF,23,ATL,41,231,12.0,0.488,0.0,0.53,8.8,10.5,9.7,6.1,1.5,1.6,10.5,20.1,,0.2,0.2,0.4,0.082,,-2.3,-1.0,-3.3,-0.1,ferredu01,1988-89
