,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Player-additional,Season
10,9,John Bagley,PG,22,CLE,68,990,11.7,0.471,0.038,0.225,1.9,9.3,5.5,25.5,2.7,0.3,22.4,22.4,,-1.1,0.8,-0.2,-0.011,,-2.3,-0.4,-2.7,-0.2,baglejo01,1982-83
11,10,James Bailey,PF,25,TOT,75,1765,15.6,0.544,0.001,0.416,9.8,19.6,14.4,6.0,1.1,1.9,17.6,25.2,,0.6,1.4,2.0,0.055,,-1.4,-1.2,-2.6,-0.3,baileja01,1982-83
12,10,James Bailey,PF,25,NJN,6,50,5.0,0.53,0.0,0.111,6.9,6.7,6.8,5.6,0.9,1.2,24.1,19.6,,0.0,0.1,0.0,0.018,,-4.9,-0.1,-5.0,-0.1,baileja01,1982-83
13,10,James Bailey,PF,25,HOU,69,1715,16.0,0.544,0.001,0.423,9.9,20.0,14.6,6.0,1.2,1.9,17.5,25.3,,0.6,1.4,2.0,0.056,,-1.3,-1.2,-2.6,-0.2,baileja01,1982-83
14,11,Greg Ballard,SF,28,WSB,78,2840,16.8,0.509,0.029,0.183,4.7,15.2,9.9,14.8,2.3,0.5,10.2,22.4,,2.8,5.1,7.9,0.133,,0.8,1.7,2.5,3.2,ballagr01,1982-83
15,12,Gene Banks,PF,23,SAS,81,2722,16.7,0.579,0.005,0.303,9.2,15.1,12.3,13.7,1.3,0.4,14.1,17.7,,5.9,2.0,7.9,0.14,,2.2,-0.5,1.7,2.5,banksge01,1982-83
16,13,Billy Ray Bates,SG,26,TOT,19,304,8.4,0.398,0.034,0.152,4.0,2.9,3.5,7.2,2.2,0.6,7.2,22.6,,-0.4,0.4,0.0,-0.005,,-3.2,0.3,-2.9,-0.2,batesbi01,1982-83
17,13,Billy Ray Bates,SG,26,WSB,15,277,9.9,0.428,0.039,0.155,4.0,3.2,3.6,7.9,2.3,0.6,8.0,22.4,,-0.2,0.4,0.1,0.023,,-2.9,0.4,-2.5,0.0,batesbi01,1982-83
18,13,Billy Ray Bates,SG,26,LAL,4,27,-7.3,0.148,0.0,0.125,4.3,0.0,2.1,0.0,1.7,0.0,0.0,24.7,,-0.2,0.0,-0.2,-0.287,,-5.6,-1.2,-6.8,-0.1,batesbi01,1982-83
19,14,Dave Batton,C,26,WSB,54,558,10.4,0.448,0.016,0.089,8.8,14.8,11.8,7.6,1.3,1.3,12.4,16.8,,-0.2,0.9,0.7,0.062,,-2.5,0.7,-1.8,0.0,battoda01,1982-83
20,15,Kent Benson,C,28,DET,21,599,13.2,0.51,0.005,0.275,9.0,18.1,13.5,10.6,1.1,1.5,14.6,15.4,,0.6,0.6,1.1,0.092,,-0.5,-0.1,-0.6,0.2,bensoke01,1982-83
21,16,Larry Bird*,PF,26,BOS,79,2982,24.1,0.561,0.052,0.282,7.0,24.2,15.7,22.4,2.3,1.3,12.6,25.0,,8.4,5.6,14.0,0.225,,5.4,2.1,7.5,7.2,birdla01,1982-83
22,17,Otis Birdsong,SG,27,NJN,62,1885,15.1,0.521,0.007,0.174,3.2,5.7,4.5,19.1,2.1,0.5,11.3,21.1,,2.6,2.6,5.2,0.132,,0.4,0.6,1.0,1.4,birdsot01,1982-83
23,18,Rolando Blackman,SG,23,DAL,75,2349,17.0,0.548,0.014,0.366,4.9,8.6,6.7,11.1,0.7,0.7,8.9,22.3,,5.5,0.1,5.7,0.116,,2.5,-2.1,0.4,1.4,blackro01,1982-83
24,19,Charles Bradley,SG,23,BOS,51,532,8.7,0.427,0.017,0.511,6.1,9.6,7.9,6.5,2.8,2.8,16.3,19.0,,-0.6,0.9,0.2,0.02,,-4.1,1.5,-2.6,-0.1,bradlch01,1982-83
25,20,Dudley Bradley,SG,25,CHI,58,683,12.6,0.562,0.031,0.283,4.2,12.2,8.2,20.2,3.2,0.8,24.8,13.5,,0.4,0.7,1.1,0.077,,-1.6,2.2,0.6,0.4,bradldu01,1982-83
26,21,Brad Branson,PF,24,IND,62,680,16.0,0.475,0.003,0.351,11.0,16.7,13.7,9.1,1.8,2.1,11.2,23.1,,0.5,0.5,1.0,0.071,,-0.3,-1.3,-1.6,0.1,bransbr01,1982-83
27,22,Mike Bratz,PG,27,CHI,15,140,7.0,0.409,0.19,0.31,2.3,12.2,7.3,20.8,2.3,0.0,22.7,17.0,,-0.2,0.1,-0.1,-0.031,,-4.5,-0.1,-4.6,-0.1,bratzmi01,1982-83
28,23,Ron Brewer,SG,27,TOT,74,1964,11.5,0.475,0.022,0.211,3.2,4.9,4.0,6.9,2.1,0.7,9.9,20.0,,0.6,0.9,1.6,0.038,,-1.7,-0.6,-2.3,-0.2,brewero01,1982-83
29,23,Ron Brewer,SG,27,CLE,21,563,10.8,0.449,0.012,0.208,1.8,5.8,3.7,7.4,1.7,0.6,8.5,21.8,,-0.1,0.3,0.2,0.02,,-2.4,-0.7,-3.1,-0.2,brewero01,1982-83
30,23,Ron Brewer,SG,27,GSW,53,1401,11.8,0.486,0.027,0.212,3.7,4.6,4.1,6.6,2.3,0.8,10.5,19.2,,0.7,0.6,1.3,0.045,,-1.4,-0.6,-2.0,0.0,brewero01,1982-83
31,24,Junior Bridgeman,SF,29,MIL,70,1855,16.1,0.534,0.015,0.229,2.7,11.4,7.3,17.1,1.0,0.3,11.5,23.7,,2.7,2.1,4.8,0.125,,0.8,-0.7,0.1,1.0,bridgju01,1982-83
32,25,Allan Bristow,SF,31,DAL,37,371,10.2,0.494,0.131,0.141,6.8,10.3,8.6,23.2,0.8,0.1,22.8,14.5,,0.2,0.0,0.2,0.03,,-0.7,-1.3,-2.0,0.0,bristal01,1982-83
33,26,Jim Brogan,SG,24,SDC,58,466,13.4,0.472,0.061,0.202,7.5,7.7,7.6,19.7,2.6,1.1,15.6,22.9,,0.2,0.2,0.4,0.043,,-1.1,-0.5,-1.6,0.1,brogaji01,1982-83
34,27,Michael Brooks,SF,24,SDC,82,2457,15.2,0.526,0.018,0.334,10.3,14.2,12.1,14.2,2.1,0.9,15.7,17.9,,3.4,1.3,4.7,0.091,,0.9,-0.5,0.4,1.5,brookmi01,1982-83
35,28,Fred Brown,PG,34,SEA,80,1432,17.7,0.546,0.045,0.101,2.5,4.6,3.6,26.0,1.9,0.5,12.9,23.9,,2.3,1.3,3.6,0.12,,2.0,-0.4,1.6,1.3,brownfr01,1982-83
36,29,Rickey Brown,C,24,TOT,76,1048,10.1,0.505,0.009,0.301,9.2,18.4,13.7,3.3,0.6,1.4,17.2,18.2,,-0.1,0.8,0.7,0.034,,-3.8,-1.6,-5.4,-0.9,brownri01,1982-83
37,29,Rickey Brown,C,24,GSW,50,743,9.1,0.504,0.008,0.265,7.9,18.4,13.0,2.8,0.5,1.6,18.0,17.6,,-0.2,0.4,0.2,0.016,,-4.2,-1.8,-6.0,-0.8,brownri01,1982-83
38,29,Rickey Brown,C,24,ATL,26,305,12.4,0.506,0.01,0.385,12.2,18.4,15.3,4.3,0.8,0.9,15.3,19.6,,0.1,0.4,0.5,0.077,,-2.6,-1.2,-3.8,-0.1,brownri01,1982-83
39,30,Joe Bryant,SF,28,HOU,81,2055,10.4,0.483,0.047,0.215,4.3,10.5,7.2,13.3,1.9,0.8,17.4,19.8,,-1.2,1.1,0.0,-0.001,,-3.0,-0.5,-3.5,-0.8,bryanjo01,1982-83
40,31,Quinn Buckner,SG,28,BOS,72,1565,11.5,0.465,0.007,0.209,4.3,8.5,6.4,22.6,3.2,0.2,20.6,19.3,,-0.7,2.2,1.6,0.048,,-2.6,1.1,-1.4,0.2,bucknqu01,1982-83
41,32,Don Buse,PG,32,POR,41,643,13.8,0.48,0.192,0.253,3.3,6.1,4.7,23.4,3.3,0.2,11.0,14.4,,0.9,0.7,1.7,0.124,,-0.2,1.7,1.5,0.6,busedo01,1982-83
42,33,Marty Byrnes,SF,26,IND,80,1436,9.6,0.47,0.07,0.254,5.4,9.2,7.2,15.1,1.3,0.2,14.9,13.4,,0.8,0.2,1.0,0.034,,-1.8,-1.1,-2.9,-0.3,byrnema01,1982-83
43,34,Kenny Carr,PF,27,POR,82,2331,13.7,0.559,0.008,0.51,8.7,19.7,14.2,6.9,1.3,1.0,17.4,18.5,,2.3,2.8,5.1,0.106,,-1.0,-0.4,-1.5,0.3,carrke01,1982-83
44,35,M.L. Carr,SF,32,BOS,77,883,9.7,0.475,0.06,0.257,6.2,10.4,8.3,10.3,2.5,0.6,18.4,19.1,,-0.4,1.2,0.8,0.046,,-3.6,0.7,-2.9,-0.2,carrml01,1982-83
45,36,Joe Barry Carroll,C,24,GSW,79,2988,20.1,0.549,0.002,0.307,7.7,17.5,12.5,8.6,1.7,2.9,14.1,26.5,,4.3,2.8,7.0,0.113,,1.9,-0.4,1.5,2.6,carrojo01,1982-83
46,37,Butch Carter,SG,24,IND,81,1716,14.9,0.549,0.072,0.218,3.7,5.8,4.7,15.5,2.1,0.4,13.2,20.4,,2.6,0.5,3.0,0.085,,-0.1,-0.9,-1.0,0.4,cartebu01,1982-83
47,38,Bill Cartwright,C,25,NYK,82,2468,19.0,0.627,0.0,0.636,8.7,19.5,14.0,8.6,0.8,3.2,16.5,21.3,,5.7,4.4,10.1,0.197,,1.3,1.5,2.8,3.0,cartwbi01,1982-83
48,39,Harvey Catchings,C,31,MIL,74,1554,9.8,0.51,0.0,0.467,9.8,18.6,14.4,6.0,0.8,5.3,25.9,8.5,,0.3,2.8,3.1,0.096,,-2.6,2.7,0.1,0.8,catchha01,1982-83
49,40,Tom Chambers,PF,23,SDC,79,2665,15.1,0.529,0.007,0.444,8.6,14.0,11.1,10.0,1.4,1.3,15.1,22.6,,3.3,1.0,4.3,0.077,,0.0,-1.6,-1.6,0.2,chambto01,1982-83
50,41,Maurice Cheeks*,PG,26,PHI,79,2465,18.6,0.582,0.008,0.322,2.4,6.4,4.5,29.6,3.5,0.7,17.4,16.6,,5.6,3.8,9.4,0.183,,2.4,2.3,4.7,4.2,cheekma01,1982-83
51,42,Don Collins,SF,24,WSB,65,1575,15.5,0.55,0.009,0.214,8.1,6.7,7.4,13.4,2.7,1.1,17.4,22.1,,1.0,2.6,3.5,0.108,,0.1,1.7,1.8,1.5,collido02,1982-83
52,43,Lester Conner,PG,23,GSW,75,1416,14.0,0.523,0.013,0.373,5.1,12.0,8.4,21.9,3.8,0.3,21.9,12.5,,1.2,1.5,2.7,0.092,,-0.7,2.2,1.5,1.3,connele01,1982-83
53,44,Darwin Cook,PG,24,NJN,82,2625,14.3,0.494,0.039,0.245,3.2,7.1,5.2,23.6,3.4,1.1,17.9,19.9,,1.3,4.7,6.0,0.11,,-0.4,2.0,1.7,2.4,cookda01,1982-83
54,45,Jeff Cook,PF,26,TOT,75,1333,11.3,0.536,0.01,0.342,10.1,18.2,14.1,10.1,1.4,1.3,23.1,14.1,,0.5,1.7,2.2,0.078,,-2.0,0.7,-1.3,0.3,cookje01,1982-83
55,45,Jeff Cook,PF,26,PHO,45,551,9.0,0.492,0.014,0.38,9.2,16.3,12.9,13.3,1.0,1.3,25.3,16.4,,-0.2,0.8,0.6,0.052,,-3.6,0.6,-3.1,-0.1,cookje01,1982-83
56,45,Jeff Cook,PF,26,CLE,30,782,12.9,0.576,0.006,0.309,10.7,19.5,15.0,7.9,1.7,1.3,21.0,12.5,,0.7,0.8,1.6,0.095,,-0.9,0.9,0.0,0.4,cookje01,1982-83
57,46,Joe Cooper,C,25,TOT,20,333,10.4,0.531,0.0,0.403,13.4,16.0,14.6,6.4,1.3,3.5,27.4,13.8,,-0.1,0.3,0.2,0.028,,-2.5,-0.1,-2.6,-0.1,coopejo01,1982-83
58,46,Joe Cooper,C,25,LAL,2,11,-5.7,0.25,0.0,0.0,21.1,0.0,10.1,0.0,4.2,4.8,42.9,25.1,,-0.1,0.0,-0.1,-0.329,,-5.3,-0.2,-5.5,0.0,coopejo01,1982-83
59,46,Joe Cooper,C,25,WSB,5,47,7.2,0.579,0.0,1.0,9.3,21.4,15.3,5.8,0.0,0.0,31.6,16.7,,0.0,0.1,0.0,0.023,,-4.3,-0.1,-4.4,0.0,coopejo01,1982-83
60,46,Joe Cooper,C,25,SDC,13,275,11.6,0.538,0.0,0.339,13.8,15.8,14.7,6.8,1.4,4.0,25.3,12.8,,0.1,0.2,0.2,0.043,,-2.1,-0.1,-2.1,0.0,coopejo01,1982-83
61,47,Michael Cooper*,SG,26,LAL,82,2148,13.5,0.577,0.042,0.262,4.4,9.5,7.1,16.7,2.5,1.2,18.8,12.5,,3.1,2.1,5.2,0.116,,0.4,1.5,1.9,2.1,coopemi01,1982-83
62,48,Wayne Cooper,C,26,POR,80,2099,12.4,0.479,0.007,0.272,11.4,21.3,16.3,7.6,0.6,3.6,16.7,18.8,,0.1,2.8,2.9,0.067,,-2.6,0.0,-2.6,-0.3,coopewa01,1982-83
63,49,Dave Corzine,C,26,CHI,82,2496,15.1,0.54,0.002,0.35,10.4,20.3,15.4,8.7,0.9,2.3,17.7,20.0,,1.9,2.0,4.0,0.076,,-0.3,-0.7,-1.0,0.6,corzida01,1982-83
64,50,Dave Cowens*,PF,34,MIL,40,1014,12.6,0.485,0.007,0.206,8.3,20.8,14.8,10.9,1.4,0.8,11.6,15.4,,0.9,1.7,2.6,0.123,,-1.2,0.8,-0.4,0.4,cowenda01,1982-83
65,51,Chubby Cox,SG,27,WSB,7,78,1.6,0.366,0.054,0.162,9.8,4.3,7.1,11.5,0.0,0.7,18.5,25.9,,-0.3,0.1,-0.2,-0.127,,-5.4,-1.1,-6.6,-0.2,coxch01,1982-83
66,52,Charlie Criss,PG,34,MIL,66,922,14.5,0.504,0.083,0.203,1.8,7.4,4.7,19.8,1.4,0.0,9.7,20.3,,1.3,0.9,2.2,0.113,,0.3,-0.5,-0.2,0.4,crissch01,1982-83
67,53,Geoff Crompton,C,27,SAS,14,148,9.7,0.428,0.0,0.147,13.8,21.3,17.7,5.6,0.9,1.8,12.1,11.1,,0.1,0.1,0.2,0.078,,-2.6,-0.4,-2.9,0.0,crompge01,1982-83
68,54,Pat Cummings,C,26,DAL,81,2317,14.6,0.526,0.001,0.223,10.3,21.0,15.5,8.4,1.1,0.8,14.4,19.2,,2.5,1.5,4.0,0.084,,-0.4,-1.4,-1.7,0.2,cummipa01,1982-83
69,55,Terry Cummings,PF,21,SDC,70,2531,22.8,0.557,0.001,0.315,12.6,21.6,16.7,10.9,2.4,1.4,12.0,26.0,,6.5,2.2,8.7,0.164,,3.8,-0.8,3.0,3.2,cummite01,1982-83
70,56,Earl Cureton,C,25,PHI,73,987,8.1,0.433,0.0,0.26,9.4,19.0,14.4,5.5,1.8,1.3,20.9,14.6,,-0.9,1.7,0.8,0.041,,-4.0,0.7,-3.2,-0.3,curetea01,1982-83
71,57,Quintin Dailey,SG,22,CHI,76,2081,14.1,0.508,0.025,0.28,4.5,8.9,6.7,20.3,1.6,0.3,15.3,24.8,,1.3,0.9,2.1,0.049,,-0.7,-1.4,-2.1,-0.1,dailequ01,1982-83
72,58,Adrian Dantley*,SF,27,UTA,22,887,24.4,0.661,0.0,0.617,6.9,9.2,8.0,18.8,1.0,0.0,13.7,26.1,,3.8,0.5,4.3,0.232,,6.0,-1.2,4.8,1.5,dantlad01,1982-83
73,59,Brad Davis,PG,27,DAL,79,2323,17.9,0.631,0.068,0.35,1.5,7.7,4.6,31.3,1.6,0.3,16.5,14.8,,6.8,0.5,7.3,0.152,,2.8,-0.8,2.0,2.3,davisbr01,1982-83
74,60,Charles Davis,SF,24,WSB,74,1161,13.1,0.489,0.019,0.167,7.8,12.5,10.2,10.2,1.3,1.1,13.7,23.7,,-0.3,1.8,1.5,0.061,,-1.5,0.1,-1.4,0.2,davisch02,1982-83
75,61,Johnny Davis,SG,27,ATL,53,1465,16.8,0.521,0.032,0.363,2.7,6.6,4.6,32.0,1.4,0.3,14.8,21.9,,2.3,1.2,3.5,0.113,,1.8,-0.9,0.9,1.1,davisjo01,1982-83
76,62,Mike Davis,PF,26,NYK,8,28,21.1,0.486,0.0,1.0,12.4,29.7,20.9,0.0,0.0,8.8,0.0,21.9,,0.1,0.1,0.1,0.235,,-3.4,0.4,-3.0,0.0,davismi03,1982-83
77,63,Walter Davis*,SG,28,PHO,80,2491,19.1,0.548,0.018,0.175,2.9,5.7,4.4,25.1,2.2,0.3,11.9,25.8,,4.9,3.2,8.1,0.156,,2.3,0.0,2.3,2.7,daviswa03,1982-83
78,64,Darryl Dawkins,C,26,NJN,81,2093,13.2,0.619,0.0,0.384,6.9,15.6,11.3,7.8,1.5,4.2,26.4,20.0,,0.0,4.0,4.0,0.092,,-2.9,2.1,-0.8,0.6,dawkida01,1982-83
79,65,Kenny Dennard,PF,24,KCK,22,224,7.6,0.369,0.0,0.265,9.7,15.5,12.6,3.0,3.2,0.3,11.6,7.4,,0.0,0.3,0.3,0.069,,-2.4,1.1,-1.3,0.1,dennake01,1982-83
80,66,Coby Dietrick,C,34,SAS,8,34,4.9,0.17,0.0,0.4,6.7,18.6,12.8,19.5,1.4,0.0,14.5,8.1,,0.0,0.0,0.0,-0.004,,-4.1,0.3,-3.8,0.0,dietrco01,1982-83
81,67,James Donaldson,C,25,SEA,82,1789,15.6,0.615,0.0,0.44,8.2,21.1,14.9,7.3,0.5,3.0,18.2,16.2,,2.5,2.6,5.1,0.138,,0.0,0.8,0.9,1.3,donalja01,1982-83
82,68,John Douglas,SG,26,SDC,3,12,7.8,0.363,0.333,0.333,0.0,10.3,4.7,10.0,0.0,0.0,0.0,22.3,,0.0,0.0,0.0,0.013,,-4.2,-0.4,-4.5,0.0,dougljo01,1982-83
83,69,Leon Douglas,C,28,KCK,5,46,2.0,0.515,0.0,0.667,7.1,9.4,8.2,0.0,0.0,3.7,20.5,4.1,,0.0,0.0,0.0,0.036,,-4.4,0.1,-4.3,0.0,douglle01,1982-83
84,70,John Drew,SF,28,UTA,44,1206,19.6,0.552,0.007,0.584,8.5,11.3,9.9,12.8,1.3,0.3,13.8,31.7,,2.1,0.9,3.0,0.119,,1.8,-2.1,-0.3,0.5,drewjo01,1982-83
85,71,Larry Drew,PG,24,KCK,75,2690,18.1,0.545,0.013,0.31,1.8,6.6,4.2,31.6,2.1,0.2,16.4,23.7,,5.1,2.1,7.2,0.128,,2.4,-0.8,1.6,2.4,drewla01,1982-83
86,72,Terry Duerod,SG,26,GSW,5,49,4.2,0.474,0.0,0.0,0.0,6.9,3.3,13.9,1.9,1.1,32.1,22.4,,-0.2,0.0,-0.2,-0.149,,-4.5,-0.5,-5.0,-0.1,duerote01,1982-83
87,73,Mike Dunleavy,PG,28,SAS,79,1619,14.0,0.53,0.38,0.302,1.3,7.5,4.5,33.6,2.1,0.1,21.7,18.2,,2.1,1.0,3.1,0.093,,0.7,-1.0,-0.3,0.7,dunlemi01,1982-83
88,74,T.R. Dunn,SG,27,DEN,82,2640,11.4,0.524,0.002,0.309,8.8,14.7,11.8,7.9,2.4,0.5,15.9,10.0,,2.6,1.8,4.4,0.079,,-0.1,0.2,0.1,1.4,dunntr01,1982-83
89,75,John Duren,PG,24,IND,82,1433,8.2,0.481,0.036,0.15,2.7,5.5,4.0,17.0,2.1,0.2,20.0,13.1,,0.0,0.4,0.4,0.013,,-3.8,-0.5,-4.3,-0.8,durenjo01,1982-83
90,76,Mark Eaton,C,26,UTA,81,1528,11.0,0.447,0.003,0.255,5.9,24.4,15.4,9.2,0.7,9.2,26.3,13.6,,-2.1,2.9,0.8,0.026,,-4.8,4.3,-0.5,0.6,eatonma01,1982-83
91,77,Jerry Eaves,PG,23,UTA,82,1588,13.0,0.557,0.014,0.43,2.2,5.5,3.9,18.5,1.4,0.1,18.2,20.6,,1.2,0.8,2.0,0.061,,-1.0,-1.7,-2.7,-0.3,eavesje01,1982-83
92,78,Keith Edmonson,SG,22,ATL,32,309,6.8,0.371,0.014,0.194,6.9,6.5,6.7,10.3,1.7,1.1,11.7,23.0,,-0.6,0.3,-0.3,-0.051,,-5.0,-0.8,-5.9,-0.3,edmonke01,1982-83
93,79,Franklin Edwards,PG,23,PHI,81,1266,14.2,0.509,0.017,0.234,2.0,5.0,3.5,24.0,3.0,0.3,17.1,20.1,,1.1,1.7,2.7,0.104,,-0.8,0.9,0.1,0.7,edwarfr01,1982-83
94,80,James Edwards,C,27,TOT,31,667,14.5,0.523,0.0,0.411,9.5,16.7,13.1,8.8,0.9,1.6,13.6,22.4,,0.6,0.7,1.4,0.098,,-1.5,-0.5,-2.0,0.0,edwarja01,1982-83
95,80,James Edwards,C,27,CLE,15,382,14.7,0.52,0.0,0.407,10.8,18.0,14.3,5.4,0.9,2.1,14.5,22.7,,0.2,0.3,0.6,0.074,,-1.7,-0.8,-2.5,-0.1,edwarja01,1982-83
96,80,James Edwards,C,27,PHO,16,285,14.4,0.527,0.0,0.416,7.7,14.9,11.4,13.4,0.8,1.0,12.4,21.9,,0.4,0.4,0.8,0.131,,-1.3,0.0,-1.4,0.1,edwarja01,1982-83
97,81,Len Elmore,C,30,NJN,74,975,8.2,0.441,0.004,0.344,9.5,18.0,13.8,5.1,2.1,2.3,22.8,14.7,,-1.0,1.9,0.9,0.045,,-4.0,1.4,-2.6,-0.2,elmorle01,1982-83
98,82,Chris Engler,C,23,GSW,54,369,5.8,0.401,0.0,0.17,12.2,18.5,15.3,3.7,0.9,2.6,19.2,13.3,,-0.3,0.3,0.0,-0.006,,-6.2,-0.9,-7.1,-0.5,englech01,1982-83
99,83,Alex English*,SF,29,DEN,82,2988,24.1,0.561,0.006,0.264,8.9,11.5,10.2,19.5,1.7,2.1,11.3,28.9,,8.7,1.6,10.3,0.166,,5.4,-0.8,4.6,5.0,englial01,1982-83
100,84,Julius Erving*,SF,32,PHI,72,2421,23.1,0.566,0.006,0.372,7.9,13.3,10.7,16.5,2.2,3.0,12.6,25.5,,6.8,4.1,10.9,0.217,,4.6,1.9,6.5,5.2,ervinju01,1982-83
101,85,Mike Evans,SG,27,DEN,42,695,8.9,0.504,0.037,0.169,0.6,7.9,4.2,19.5,1.4,0.2,21.4,17.6,,-0.3,0.1,-0.2,-0.01,,-3.6,-1.8,-5.3,-0.6,evansmi01,1982-83
102,86,Bruce Flowers,PF,25,CLE,53,699,15.2,0.569,0.01,0.257,11.3,18.2,14.7,10.1,1.3,1.0,15.8,16.4,,1.1,0.6,1.7,0.119,,0.0,0.2,0.2,0.4,flowebr01,1982-83
103,87,Sleepy Floyd,PG,22,TOT,76,1248,13.8,0.505,0.047,0.342,4.8,7.3,6.0,15.3,2.1,0.8,14.9,22.4,,1.0,1.1,2.2,0.083,,-0.6,-0.3,-0.9,0.3,floydsl01,1982-83
104,87,Sleepy Floyd,PG,22,NJN,43,494,12.1,0.479,0.065,0.208,3.7,5.9,4.8,19.3,1.8,1.1,14.5,21.9,,0.2,0.7,0.9,0.089,,-1.4,0.2,-1.2,0.1,floydsl01,1982-83
105,87,Sleepy Floyd,PG,22,GSW,33,754,15.0,0.521,0.035,0.434,5.6,8.2,6.8,12.7,2.4,0.6,15.1,22.7,,0.8,0.4,1.3,0.08,,-0.1,-0.6,-0.8,0.2,floydsl01,1982-83
106,88,Phil Ford,PG,26,TOT,77,1610,10.4,0.525,0.02,0.276,1.3,5.6,3.5,24.1,1.5,0.1,21.2,16.2,,0.7,1.6,2.4,0.07,,-2.2,-0.4,-2.6,-0.3,fordph01,1982-83
107,88,Phil Ford,PG,26,NJN,7,163,9.1,0.596,0.029,0.286,0.0,4.8,2.4,30.4,1.7,0.0,34.8,14.6,,0.0,0.2,0.2,0.057,,-2.7,-0.3,-2.9,-0.1,fordph01,1982-83
108,88,Phil Ford,PG,26,MIL,70,1447,10.6,0.519,0.02,0.276,1.4,5.7,3.6,23.4,1.5,0.1,19.7,16.4,,0.7,1.4,2.2,0.072,,-2.2,-0.4,-2.6,-0.2,fordph01,1982-83
109,89,World B. Free,SG,29,TOT,73,2638,18.4,0.519,0.032,0.41,3.8,4.8,4.3,18.2,1.8,0.3,11.1,29.6,,4.5,1.2,5.7,0.104,,2.2,-1.2,1.1,2.0,freewo01,1982-83
110,89,World B. Free,SG,29,GSW,19,700,15.9,0.505,0.008,0.409,3.3,3.5,3.4,18.6,1.0,0.2,10.4,26.9,,1.1,0.0,1.1,0.077,,0.8,-2.7,-1.8,0.0,freewo01,1982-83
111,89,World B. Free,SG,29,CLE,54,1938,19.3,0.524,0.04,0.41,4.0,5.2,4.6,18.1,2.1,0.4,11.3,30.5,,3.4,1.1,4.6,0.113,,2.7,-0.6,2.1,2.0,freewo01,1982-83
112,90,Bill Garnett,C,22,DAL,75,1411,15.0,0.593,0.009,0.545,10.6,20.6,15.5,9.0,1.6,2.7,17.0,13.4,,2.6,1.3,3.9,0.133,,-0.2,0.9,0.7,1.0,garnebi02,1982-83
